BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
353	-3.77628	-3.77737	7.37648e-05
354	-3.77634	-3.77737	7.36142e-05
355	-3.77764	-3.77737	7.34109e-05
356	-3.77566	-3.77737	7.33611e-05
357	-3.77647	-3.77736	7.31981e-05
358	-3.77657	-3.77736	7.30276e-05
359	-3.77772	-3.77736	7.28311e-05
360	-3.77771	-3.77736	7.26354e-05
361	-3.77703	-3.77736	7.24401e-05
362	-3.77716	-3.77736	7.2242e-05
363	-3.77851	-3.77736	7.21128e-05
364	-3.77576	-3.77736	7.20492e-05
365	-3.77807	-3.77736	7.18778e-05
366	-3.77793	-3.77736	7.16982e-05
367	-3.77898	-3.77737	7.16383e-05
368	-3.77579	-3.77736	7.15714e-05
369	-3.77661	-3.77736	7.14069e-05
370	-3.77567	-3.77736	7.13604e-05
371	-3.77615	-3.77735	7.1242e-05
372	-3.77731	-3.77735	7.10505e-05
373	-3.77798	-3.77736	7.08801e-05
374	-3.7769	-3.77735	7.07009e-05
375	-3.77662	-3.77735	7.05398e-05
376	-3.77481	-3.77735	7.06744e-05
377	-3.773	-3.77733	7.14198e-05
378	-3.77662	-3.77733	7.12555e-05
379	-3.77894	-3.77734	7.11943e-05
380	-3.77741	-3.77734	7.10072e-05
381	-3.77574	-3.77733	7.09448e-05
382	-3.7754	-3.77733	7.09386e-05
383	-3.77772	-3.77733	7.07609e-05
384	-3.77694	-3.77733	7.05839e-05
385	-3.7808	-3.77734	7.09753e-05
386	-3.77805	-3.77734	7.08153e-05
387	-3.77798	-3.77734	7.06516e-05
388	-3.7776	-3.77734	7.04728e-05
389	-3.77767	-3.77734	7.02966e-05
390	-3.77587	-3.77734	7.02172e-05
391	-3.77829	-3.77734	7.00799e-05
392	-3.77719	-3.77734	6.99021e-05
393	-3.77812	-3.77734	6.97521e-05
394	-3.77598	-3.77734	6.96605e-05
395	-3.77833	-3.77734	6.9529e-05
396	-3.7767	-3.77734	6.93723e-05
397	-3.77801	-3.77734	6.92182e-05
398	-3.77668	-3.77734	6.90641e-05
399	-3.77998	-3.77735	6.92077e-05
400	-3.77807	-3.77735	6.90583e-05
401	-3.7772	-3.77735	6.88872e-05
402	-3.77729	-3.77735	6.87159e-05
403	-3.77776	-3.77735	6.8553e-05
404	-3.77738	-3.77735	6.83833e-05
405	-3.77665	-3.77735	6.82361e-05
406	-3.77786	-3.77735	6.80796e-05
407	-3.77703	-3.77735	6.79167e-05
408	-3.77817	-3.77735	6.77802e-05
409	-3.77856	-3.77735	6.7679e-05
410	-3.77929	-3.77736	6.76787e-05
411	-3.77861	-3.77736	6.75823e-05
412	-3.77592	-3.77736	6.75081e-05
413	-3.777	-3.77736	6.73501e-05
414	-3.7771	-3.77735	6.71902e-05
415	-3.77676	-3.77735	6.70437e-05
416	-3.78142	-3.77736	6.7592e-05
417	-3.77756	-3.77736	6.74316e-05
418	-3.77963	-3.77737	6.74886e-05
419	-3.77783	-3.77737	6.73364e-05
420	-3.77782	-3.77737	6.71846e-05
421	-3.77767	-3.77737	6.70286e-05
422	-3.77806	-3.77737	6.68897e-05
423	-3.77718	-3.77737	6.67331e-05
424	-3.77851	-3.77738	6.66295e-05
425	-3.77847	-3.77738	6.65224e-05
426	-3.78041	-3.77739	6.67448e-05
427	-3.7791	-3.77739	6.6709e-05
428	-3.77896	-3.77739	6.66538e-05
429	-3.7763	-3.77739	6.65468e-05
430	-3.77805	-3.77739	6.64096e-05
431	-3.77817	-3.77739	6.62803e-05
432	-3.78124	-3.7774	6.67222e-05
433	-3.77756	-3.7774	6.65691e-05
434	-3.77548	-3.7774	6.6563e-05
435	-3.77647	-3.7774	6.64443e-05
436	-3.77937	-3.7774	6.64459e-05
437	-3.77882	-3.7774	6.63734e-05
438	-3.77868	-3.77741	6.62862e-05
439	-3.77645	-3.7774	6.6171e-05
440	-3.77503	-3.7774	6.62401e-05
441	-3.77608	-3.7774	6.61572e-05
442	-3.77698	-3.7774	6.60142e-05
443	-3.77972	-3.7774	6.6073e-05
444	-3.78052	-3.77741	6.62974e-05
445	-3.77754	-3.77741	6.61491e-05
446	-3.7766	-3.77741	6.60255e-05
447	-3.7784	-3.77741	6.59149e-05
448	-3.77612	-3.77741	6.58309e-05
449	-3.77761	-3.77741	6.56858e-05
450	-3.77684	-3.7774	6.5552e-05
451	-3.77851	-3.77741	6.54522e-05
452	-3.77528	-3.7774	6.5476e-05
453	-3.7778	-3.7774	6.53375e-05
454	-3.77618	-3.7774	6.52491e-05
455	-3.77728	-3.7774	6.51063e-05
456	-3.77869	-3.7774	6.50247e-05
457	-3.77678	-3.7774	6.48966e-05
458	-3.77638	-3.7774	6.47932e-05
459	-3.77507	-3.77739	6.48498e-05
460	-3.77991	-3.7774	6.49398e-05
461	-3.77653	-3.7774	6.48263e-05
462	-3.77717	-3.7774	6.46878e-05
463	-3.77721	-3.7774	6.45493e-05
464	-3.77617	-3.77739	6.44644e-05
465	-3.77635	-3.77739	6.43652e-05
466	-3.77764	-3.77739	6.42292e-05
467	-3.77812	-3.77739	6.41104e-05
468	-3.77948	-3.7774	6.41284e-05
469	-3.7773	-3.7774	6.3992e-05
470	-3.77857	-3.7774	6.39042e-05
471	-3.77846	-3.7774	6.3808e-05
472	-3.7769	-3.7774	6.36819e-05
473	-3.77882	-3.77741	6.36177e-05
474	-3.77599	-3.7774	6.35535e-05
475	-3.77814	-3.7774	6.34385e-05
476	-3.77686	-3.7774	6.33156e-05
477	-3.77596	-3.7774	6.32549e-05
478	-3.77734	-3.7774	6.31227e-05
479	-3.77646	-3.7774	6.30216e-05
480	-3.77575	-3.77739	6.29838e-05
481	-3.77563	-3.77739	6.2959e-05
482	-3.77753	-3.77739	6.2829e-05
483	-3.77769	-3.77739	6.27019e-05
484	-3.77727	-3.77739	6.25729e-05
485	-3.77632	-3.77739	6.24829e-05
486	-3.77911	-3.77739	6.24546e-05
487	-3.77595	-3.77739	6.23963e-05
488	-3.77785	-3.77739	6.22755e-05
489	-3.77588	-3.77739	6.22248e-05
490	-3.77736	-3.77739	6.20978e-05
491	-3.77717	-3.77739	6.1973e-05
492	-3.77725	-3.77739	6.18477e-05
493	-3.77758	-3.77739	6.17234e-05
494	-3.77574	-3.77738	6.16884e-05
495	-3.77878	-3.77739	6.16286e-05
496	-3.77607	-3.77738	6.15614e-05
497	-3.77711	-3.77738	6.144e-05
498	-3.77859	-3.77739	6.13645e-05
499	-3.77479	-3.77738	6.14609e-05
500	-3.77553	-3.77738	6.1449e-05
501	-3.77789	-3.77738	6.13349e-05
502	-3.77692	-3.77738	6.12195e-05
503	-3.77764	-3.77738	6.11e-05
504	-3.78065	-3.77738	6.13229e-05
505	-3.77743	-3.77738	6.12015e-05
506	-3.77779	-3.77738	6.10857e-05
507	-3.77554	-3.77738	6.10739e-05
508	-3.77695	-3.77738	6.09597e-05
509	-3.77898	-3.77738	6.09211e-05
510	-3.77582	-3.77738	6.08787e-05
511	-3.77614	-3.77738	6.08081e-05
512	-3.77626	-3.77738	6.07288e-05
513	-3.77759	-3.77738	6.06118e-05
514	-3.77871	-3.77738	6.05498e-05
515	-3.7754	-3.77738	6.05542e-05
516	-3.77596	-3.77737	6.04989e-05
517	-3.77668	-3.77737	6.03967e-05
518	-3.7785	-3.77737	6.03197e-05
519	-3.77704	-3.77737	6.0207e-05
520	-3.7774	-3.77737	6.00912e-05
521	-3.77883	-3.77738	6.00413e-05
522	-3.77799	-3.77738	5.99378e-05
523	-3.77893	-3.77738	5.98963e-05
524	-3.77881	-3.77738	5.98441e-05
525	-3.77714	-3.77738	5.97319e-05
526	-3.77745	-3.77738	5.96185e-05
527	-3.77793	-3.77738	5.95144e-05
528	-3.77724	-3.77738	5.94023e-05
529	-3.77886	-3.77739	5.93554e-05
530	-3.77517	-3.77738	5.93901e-05
531	-3.77804	-3.77738	5.92911e-05
532	-3.77891	-3.77739	5.92495e-05
533	-3.77667	-3.77738	5.91534e-05
534	-3.77808	-3.77739	5.90571e-05
535	-3.7762	-3.77738	5.89885e-05
536	-3.7763	-3.77738	5.89132e-05
537	-3.77891	-3.77738	5.88727e-05
538	-3.77728	-3.77738	5.87636e-05
539	-3.77861	-3.77739	5.86982e-05
540	-3.77886	-3.77739	5.86529e-05
541	-3.77578	-3.77739	5.86203e-05
542	-3.77695	-3.77739	5.85175e-05
543	-3.77737	-3.77739	5.84097e-05
544	-3.77479	-3.77738	5.84972e-05
545	-3.77797	-3.77738	5.84001e-05
546	-3.7794	-3.77739	5.84099e-05
547	-3.78057	-3.77739	5.85923e-05
548	-3.78021	-3.7774	5.87104e-05
549	-3.77887	-3.7774	5.86644e-05
550	-3.7795	-3.7774	5.86817e-05
551	-3.77825	-3.7774	5.85953e-05
552	-3.77948	-3.77741	5.86099e-05
553	-3.77819	-3.77741	5.8521e-05
554	-3.7787	-3.77741	5.84616e-05
555	-3.77691	-3.77741	5.83632e-05
556	-3.77746	-3.77741	5.82583e-05
557	-3.77628	-3.77741	5.81893e-05
558	-3.77739	-3.77741	5.8085e-05
559	-3.77629	-3.77741	5.80155e-05
560	-3.77447	-3.7774	5.81483e-05
561	-3.77874	-3.7774	5.80938e-05
562	-3.77737	-3.7774	5.79904e-05
563	-3.77817	-3.77741	5.79033e-05
564	-3.77649	-3.7774	5.78236e-05
565	-3.77751	-3.7774	5.77216e-05
566	-3.77476	-3.7774	5.78087e-05
567	-3.77698	-3.7774	5.77116e-05
568	-3.77878	-3.7774	5.76616e-05
569	-3.77875	-3.7774	5.76088e-05
570	-3.77627	-3.7774	5.75421e-05
571	-3.77684	-3.7774	5.74496e-05
572	-3.77783	-3.7774	5.73541e-05
573	-3.77613	-3.7774	5.72967e-05
574	-3.77879	-3.7774	5.72483e-05
575	-3.78096	-3.77741	5.74819e-05
576	-3.7787	-3.77741	5.74259e-05
577	-3.77893	-3.77741	5.73866e-05
578	-3.77586	-3.77741	5.735e-05
579	-3.77468	-3.7774	5.74444e-05
580	-3.77661	-3.7774	5.73618e-05
581	-3.77661	-3.7774	5.72794e-05
582	-3.77548	-3.7774	5.72757e-05
583	-3.77673	-3.7774	5.7189e-05
584	-3.77803	-3.7774	5.71014e-05
585	-3.77823	-3.7774	5.70216e-05
586	-3.77788	-3.7774	5.69302e-05
587	-3.77851	-3.7774	5.68647e-05
588	-3.77801	-3.7774	5.67774e-05
589	-3.77777	-3.7774	5.66844e-05
590	-3.77887	-3.77741	5.6643e-05
591	-3.77846	-3.77741	5.6575e-05
592	-3.77705	-3.77741	5.64828e-05
593	-3.77662	-3.77741	5.64033e-05
594	-3.77612	-3.7774	5.63499e-05
595	-3.77723	-3.7774	5.6256e-05
596	-3.77865	-3.77741	5.62003e-05
597	-3.77866	-3.77741	5.61456e-05
598	-3.77902	-3.77741	5.61163e-05
599	-3.77687	-3.77741	5.603e-05
600	-3.77357	-3.7774	5.63009e-05
601	-3.77612	-3.7774	5.62476e-05
602	-3.77711	-3.7774	5.61563e-05
603	-3.77858	-3.7774	5.6097e-05
604	-3.7795	-3.77741	5.6111e-05
605	-3.77869	-3.77741	5.60584e-05
606	-3.77817	-3.77741	5.59798e-05
607	-3.77772	-3.77741	5.589e-05
608	-3.77857	-3.77741	5.58308e-05
609	-3.77855	-3.77741	5.57706e-05
610	-3.77776	-3.77741	5.56819e-05
611	-3.77801	-3.77742	5.55994e-05
612	-3.77713	-3.77742	5.55105e-05
613	-3.77726	-3.77742	5.54206e-05
614	-3.77664	-3.77741	5.53447e-05
615	-3.77696	-3.77741	5.52597e-05
616	-3.77849	-3.77741	5.51978e-05
617	-3.77872	-3.77742	5.51487e-05
618	-3.77813	-3.77742	5.50714e-05
619	-3.77703	-3.77742	5.4986e-05
620	-3.7761	-3.77742	5.49384e-05
621	-3.77882	-3.77742	5.48965e-05
622	-3.77695	-3.77742	5.48134e-05
623	-3.77899	-3.77742	5.47837e-05
624	-3.77458	-3.77741	5.48851e-05
625	-3.77759	-3.77742	5.4798e-05
626	-3.78007	-3.77742	5.48741e-05
627	-3.77784	-3.77742	5.47906e-05
628	-3.77709	-3.77742	5.47059e-05
629	-3.77577	-3.77742	5.46814e-05
630	-3.77672	-3.77742	5.46057e-05
631	-3.77909	-3.77742	5.45835e-05
632	-3.77705	-3.77742	5.45003e-05
633	-3.77722	-3.77742	5.44151e-05
634	-3.77789	-3.77742	5.43343e-05
635	-3.78003	-3.77742	5.44046e-05
636	-3.7811	-3.77743	5.46252e-05
637	-3.77766	-3.77743	5.45407e-05
638	-3.77822	-3.77743	5.44695e-05
639	-3.77663	-3.77743	5.43986e-05
640	-3.7753	-3.77743	5.44148e-05
641	-3.77942	-3.77743	5.44187e-05
642	-3.77611	-3.77743	5.43728e-05
643	-3.7792	-3.77743	5.43578e-05
644	-3.77691	-3.77743	5.42795e-05
645	-3.77664	-3.77743	5.42092e-05
646	-3.77496	-3.77742	5.42595e-05
