BLOCK:	ACTUAL_T:	T_AVE:	ERROR:
770	1.12071	1.10899	0.000703973
771	1.08713	1.10897	0.000703631
772	1.11275	1.10897	0.000702737
773	1.13312	1.109	0.000702521
774	1.11889	1.10901	0.00070173
775	1.10263	1.10901	0.000700873
776	1.11834	1.10902	0.000700073
777	1.12209	1.10904	0.000699374
778	1.12097	1.10905	0.000698643
779	1.12494	1.10907	0.000698044
780	1.12914	1.1091	0.000697623
781	1.12206	1.10911	0.000696927
782	1.10302	1.10911	0.00069608
783	1.10108	1.1091	0.000695266
784	1.09747	1.10908	0.000694537
785	1.13661	1.10912	0.000694537
786	1.10701	1.10911	0.000693659
787	1.12243	1.10913	0.000692984
788	1.14256	1.10917	0.000693402
789	1.11091	1.10917	0.000692526
790	1.11188	1.10918	0.000691658
791	1.06042	1.10912	0.000693525
792	1.08564	1.10909	0.000693282
793	1.09904	1.10907	0.000692524
794	1.11636	1.10908	0.000691712
795	1.12194	1.1091	0.000691031
796	1.12061	1.10911	0.000690314
797	1.12452	1.10913	0.000689719
798	1.11264	1.10914	0.000688868
799	1.0822	1.1091	0.000688831
800	1.14021	1.10914	0.000689066
801	1.11871	1.10915	0.000688309
802	1.10964	1.10916	0.000687451
803	1.12349	1.10917	0.000686827
804	1.10061	1.10916	0.000686055
805	1.10825	1.10916	0.000685204
806	1.08375	1.10913	0.000685079
807	1.14359	1.10917	0.000685559
808	1.12121	1.10919	0.000684873
809	1.11345	1.10919	0.000684046
810	1.11762	1.1092	0.000683281
811	1.13242	1.10923	0.000683038
812	1.09309	1.10921	0.000682486
813	1.087	1.10918	0.000682193
814	1.10284	1.10918	0.000681399
815	1.09027	1.10915	0.000680958
816	1.10826	1.10915	0.000680125
817	1.11646	1.10916	0.000679351
818	1.12807	1.10918	0.000678913
819	1.14144	1.10922	0.000679226
820	1.11037	1.10923	0.000678399
821	1.11201	1.10923	0.000677581
822	1.12595	1.10925	0.000677062
823	1.08284	1.10922	0.000677
824	1.11508	1.10922	0.000676215
825	1.07957	1.10919	0.00067635
826	1.08782	1.10916	0.000676026
827	1.09599	1.10915	0.000675396
828	1.12003	1.10916	0.000674708
829	1.12672	1.10918	0.000674227
830	1.12212	1.1092	0.000673595
831	1.09612	1.10918	0.000672968
832	1.107	1.10918	0.000672164
833	1.11341	1.10918	0.000671376
834	1.09288	1.10916	0.000670856
835	1.09368	1.10914	0.000670309
836	1.11985	1.10916	0.000669629
837	1.11831	1.10917	0.000668918
838	1.10964	1.10917	0.00066812
839	1.11347	1.10917	0.000667344
840	1.07896	1.10914	0.000667518
841	1.08689	1.10911	0.000667248
842	1.12126	1.10913	0.000666612
843	1.11093	1.10913	0.000665825
844	1.12106	1.10914	0.000665186
845	1.0991	1.10913	0.000664505
846	1.09053	1.10911	0.000664083
847	1.07919	1.10907	0.000664238
848	1.0829	1.10904	0.000664171
849	1.13741	1.10908	0.000664229
850	1.11525	1.10908	0.000663487
851	1.07559	1.10904	0.000663873
852	1.08055	1.10901	0.000663936
853	1.14168	1.10905	0.000664261
854	1.08727	1.10902	0.000663973
855	1.16505	1.10909	0.000666421
856	1.06294	1.10903	0.000667819
857	1.14367	1.10907	0.000668262
858	1.12123	1.10909	0.000667633
859	1.10881	1.10909	0.000666856
860	1.10053	1.10908	0.000666155
861	1.12936	1.1091	0.000665798
862	1.14648	1.10915	0.000666435
863	1.09519	1.10913	0.000665859
864	1.11975	1.10914	0.000665202
865	1.08426	1.10911	0.000665055
866	1.08657	1.10909	0.000664796
867	1.1003	1.10908	0.000664107
868	1.12095	1.10909	0.000663482
869	1.12014	1.1091	0.000662841
870	1.11891	1.10911	0.000662175
871	1.13121	1.10914	0.0006619
872	1.10014	1.10913	0.000661221
873	1.0971	1.10912	0.000660607
874	1.08325	1.10909	0.000660514
875	1.12539	1.1091	0.000660022
876	1.1279	1.10913	0.000659617
877	1.10353	1.10912	0.000658896
878	1.08851	1.1091	0.000658564
879	1.10108	1.10909	0.000657878
880	1.12434	1.1091	0.000657358
881	1.09642	1.10909	0.00065677
882	1.10474	1.10909	0.000656044
883	1.12127	1.1091	0.000655446
884	1.0949	1.10908	0.000654901
885	1.10598	1.10908	0.000654171
886	1.08535	1.10905	0.00065398
887	1.08209	1.10902	0.000653949
888	1.12406	1.10904	0.000653432
889	1.13847	1.10907	0.000653535
890	1.12874	1.10909	0.000653174
891	1.14087	1.10913	0.000653414
892	1.13922	1.10916	0.000653552
893	1.06945	1.10912	0.000654331
894	1.12714	1.10914	0.00065391
895	1.09316	1.10912	0.000653423
896	1.08333	1.10909	0.000653327
897	1.13305	1.10912	0.000653144
898	1.12144	1.10913	0.000652561
899	1.10424	1.10913	0.000651858
900	1.108	1.10913	0.000651135
901	1.13591	1.10916	0.00065109
902	1.10633	1.10915	0.000650376
903	1.10021	1.10914	0.000649731
904	1.1111	1.10915	0.000649016
905	1.15709	1.1092	0.000650457
906	1.12835	1.10922	0.000650083
907	1.08152	1.10919	0.000650083
908	1.10697	1.10919	0.000649372
909	1.0874	1.10916	0.000649099
910	1.08064	1.10913	0.000649143
911	1.1269	1.10915	0.000648723
912	1.10708	1.10915	0.000648015
913	1.11597	1.10916	0.000647349
914	1.0983	1.10914	0.000646749
915	1.08697	1.10912	0.000646496
916	1.11212	1.10912	0.000645799
917	1.13125	1.10915	0.000645545
918	1.11728	1.10916	0.000644903
919	1.10335	1.10915	0.000644232
920	1.10014	1.10914	0.000643606
921	1.1017	1.10913	0.000642958
922	1.09842	1.10912	0.000642365
923	1.12045	1.10913	0.000641787
924	1.12026	1.10914	0.000641205
925	1.1179	1.10915	0.000640582
926	1.10492	1.10915	0.000639906
927	1.05833	1.10909	0.00064156
928	1.09464	1.10908	0.000641058
929	1.11132	1.10908	0.000640373
930	1.06917	1.10904	0.000641121
931	1.10024	1.10903	0.000640502
932	1.09262	1.10901	0.000640056
933	1.08921	1.10899	0.000639722
934	1.10696	1.10899	0.000639041
935	1.09613	1.10897	0.000638505
936	1.1335	1.109	0.000638361
937	1.14042	1.10903	0.000638559
938	1.12095	1.10905	0.000638005
939	1.13445	1.10907	0.000637899
940	1.07855	1.10904	0.000638046
941	1.09245	1.10902	0.000637612
942	1.14749	1.10906	0.000638241
943	1.16082	1.10912	0.00063992
944	1.15064	1.10916	0.000640751
945	1.11464	1.10917	0.0006401
946	1.12911	1.10919	0.00063977
947	1.1065	1.10919	0.000639101
948	1.13579	1.10922	0.000639042
949	1.12633	1.10923	0.000638623
950	1.10103	1.10923	0.000638009
951	1.10446	1.10922	0.000637358
952	1.11041	1.10922	0.00063669
953	1.08265	1.10919	0.000636632
954	1.10935	1.10919	0.000635965
955	1.10952	1.10919	0.000635299
956	1.09935	1.10918	0.000634718
957	1.10306	1.10918	0.000634087
958	1.07888	1.10915	0.000634213
959	1.13221	1.10917	0.000634008
960	1.11384	1.10917	0.000633366
961	1.07816	1.10914	0.000633528
962	1.10905	1.10914	0.00063287
963	1.09537	1.10913	0.000632374
964	1.10422	1.10912	0.000631739
965	1.09884	1.10911	0.000631174
966	1.11672	1.10912	0.00063057
967	1.09646	1.10911	0.000630053
968	1.09638	1.10909	0.00062954
969	1.09735	1.10908	0.000629007
970	1.12085	1.10909	0.000628475
971	1.1192	1.1091	0.000627914
972	1.13083	1.10913	0.000627666
973	1.10756	1.10912	0.000627023
974	1.12451	1.10914	0.000626578
975	1.05581	1.10909	0.000628319
976	1.09667	1.10907	0.000627804
977	1.10147	1.10907	0.000627209
978	1.1649	1.10912	0.000629161
979	1.10019	1.10911	0.000628585
980	1.10761	1.10911	0.000627945
981	1.14398	1.10915	0.00062831
982	1.119	1.10916	0.00062775
983	1.08609	1.10913	0.00062755
984	1.08883	1.10911	0.000627252
985	1.11225	1.10912	0.000626623
986	1.0986	1.10911	0.000626078
987	1.09138	1.10909	0.000625702
988	1.09064	1.10907	0.000625347
989	1.12016	1.10908	0.000624815
990	1.13619	1.10911	0.000624784
991	1.11793	1.10912	0.000624217
992	1.14566	1.10915	0.000624674
993	1.11938	1.10916	0.000624129
994	1.10631	1.10916	0.000623508
995	1.10841	1.10916	0.000622882
996	1.11882	1.10917	0.000622332
997	1.14579	1.10921	0.00062279
998	1.14388	1.10924	0.000623135
999	1.11812	1.10925	0.000622575
1000	1.14977	1.10929	0.000623269
