BLOCK:	ACTUAL_P:	P_AVE:	ERROR:
772	0.902043	0.899325	0.000517192
773	0.91767	0.899349	0.000517068
774	0.90677	0.899359	0.000516488
775	0.895692	0.899354	0.000515844
776	0.906977	0.899364	0.000515272
777	0.908211	0.899375	0.000514735
778	0.908273	0.899387	0.0005142
779	0.911087	0.899402	0.00051376
780	0.915321	0.899422	0.000513506
781	0.90966	0.899435	0.000513016
782	0.895743	0.89943	0.000512382
783	0.891916	0.899421	0.000511817
784	0.890063	0.899409	0.000511304
785	0.918235	0.899433	0.000511214
786	0.897884	0.899431	0.000510568
787	0.908594	0.899443	0.000510052
788	0.924342	0.899474	0.000510382
789	0.900612	0.899476	0.000509737
790	0.900767	0.899477	0.000509095
791	0.862418	0.89943	0.000510602
792	0.882736	0.899409	0.000510393
793	0.891424	0.899399	0.000509848
794	0.904489	0.899406	0.000509247
795	0.908825	0.899418	0.000508744
796	0.907168	0.899427	0.000508198
797	0.910891	0.899442	0.000507764
798	0.901448	0.899444	0.000507134
799	0.879702	0.899419	0.0005071
800	0.921304	0.899447	0.000507204
801	0.908607	0.899458	0.0005067
802	0.899277	0.899458	0.000506068
803	0.909829	0.899471	0.000505602
804	0.894578	0.899465	0.00050501
805	0.899314	0.899465	0.000504383
806	0.879956	0.89944	0.000504338
807	0.924037	0.899471	0.000504633
808	0.907693	0.899481	0.000504111
809	0.902689	0.899485	0.000503503
810	0.905905	0.899493	0.000502944
811	0.916007	0.899513	0.000502736
812	0.88689	0.899498	0.000502357
813	0.882438	0.899477	0.000502177
814	0.894441	0.899471	0.000501598
815	0.884332	0.899452	0.000501327
816	0.897448	0.89945	0.000500718
817	0.904712	0.899456	0.000500147
818	0.913859	0.899474	0.000499845
819	0.92415	0.899504	0.000500142
820	0.900185	0.899505	0.000499533
821	0.901625	0.899507	0.000498931
822	0.912871	0.899523	0.000498589
823	0.879815	0.8995	0.000498558
824	0.903504	0.899504	0.000497977
825	0.877869	0.899478	0.000498063
826	0.883244	0.899459	0.000497848
827	0.890004	0.899447	0.000497377
828	0.907768	0.899457	0.000496878
829	0.911897	0.899472	0.000496505
830	0.908127	0.899483	0.000496016
831	0.889136	0.89947	0.000495576
832	0.898241	0.899469	0.000494982
833	0.903556	0.899474	0.000494412
834	0.887265	0.899459	0.000494036
835	0.889413	0.899447	0.000493591
836	0.907868	0.899457	0.000493103
837	0.905759	0.899464	0.000492572
838	0.898735	0.899464	0.000491985
839	0.901348	0.899466	0.000491403
840	0.877727	0.89944	0.000491499
841	0.885123	0.899423	0.00049121
842	0.908374	0.899434	0.000490741
843	0.900947	0.899435	0.000490163
844	0.907525	0.899445	0.000489675
845	0.893009	0.899437	0.000489155
846	0.884548	0.89942	0.000488893
847	0.877246	0.899394	0.000489017
848	0.879927	0.899371	0.000488979
849	0.918966	0.899394	0.000488947
850	0.904145	0.899399	0.000488404
851	0.874691	0.89937	0.000488692
852	0.878238	0.899345	0.000488747
853	0.924507	0.899375	0.000489064
854	0.884976	0.899358	0.000488782
855	0.941805	0.899408	0.000490725
856	0.865806	0.899368	0.000491719
857	0.924468	0.899398	0.000492017
858	0.909883	0.89941	0.000491595
859	0.899434	0.89941	0.000491023
860	0.893329	0.899403	0.000490503
861	0.916257	0.899423	0.000490323
862	0.926771	0.899454	0.00049078
863	0.888533	0.899442	0.000490374
864	0.908197	0.899452	0.000489912
865	0.881189	0.899431	0.0004898
866	0.88253	0.899411	0.000489623
867	0.892965	0.899404	0.000489115
868	0.908396	0.899414	0.000488661
869	0.907477	0.899423	0.000488187
870	0.906501	0.899431	0.000487693
871	0.915175	0.89945	0.000487468
872	0.891918	0.899441	0.000486986
873	0.890156	0.89943	0.000486544
874	0.880322	0.899408	0.000486478
875	0.910601	0.899421	0.00048609
876	0.912651	0.899436	0.00048577
877	0.89544	0.899432	0.000485238
878	0.884634	0.899415	0.000484978
879	0.893263	0.899408	0.000484476
880	0.90992	0.89942	0.000484073
881	0.88969	0.899409	0.00048365
882	0.896128	0.899405	0.000483115
883	0.908962	0.899416	0.00048269
884	0.89095	0.899406	0.000482239
885	0.896718	0.899403	0.000481703
886	0.882405	0.899384	0.000481541
887	0.880966	0.899363	0.000481446
888	0.910965	0.899376	0.000481081
889	0.921957	0.899402	0.00048121
890	0.915397	0.89942	0.000481005
891	0.924017	0.899447	0.000481257
892	0.922555	0.899473	0.000481414
893	0.871247	0.899442	0.000481911
894	0.911923	0.899456	0.000481574
895	0.889503	0.899444	0.000481165
896	0.880908	0.899424	0.000481072
897	0.916574	0.899443	0.000480916
898	0.908746	0.899453	0.000480492
899	0.896963	0.89945	0.000479965
900	0.898848	0.89945	0.000479432
901	0.918673	0.899471	0.000479375
902	0.897441	0.899469	0.000478849
903	0.893096	0.899462	0.00047837
904	0.900205	0.899463	0.000477842
905	0.934872	0.899502	0.000478913
906	0.913862	0.899518	0.000478647
907	0.878527	0.899495	0.000478678
908	0.897849	0.899493	0.000478154
909	0.881831	0.899473	0.000478023
910	0.878102	0.89945	0.000478074
911	0.912396	0.899464	0.00047776
912	0.896561	0.899461	0.000477247
913	0.904339	0.899466	0.000476754
914	0.892117	0.899458	0.000476301
915	0.881894	0.899439	0.000476167
916	0.90208	0.899442	0.000475656
917	0.915824	0.89946	0.000475472
918	0.906376	0.899467	0.000475014
919	0.894796	0.899462	0.000474524
920	0.891867	0.899454	0.00047408
921	0.89388	0.899448	0.000473604
922	0.892856	0.899441	0.000473145
923	0.908917	0.899451	0.000472743
924	0.908538	0.899461	0.000472334
925	0.905134	0.899467	0.000471863
926	0.896706	0.899464	0.000471363
927	0.862431	0.899424	0.000472544
928	0.88786	0.899412	0.000472199
929	0.900633	0.899413	0.000471693
930	0.869781	0.899381	0.000472261
931	0.89135	0.899372	0.000471832
932	0.886778	0.899359	0.000471519
933	0.884529	0.899343	0.000471282
934	0.896586	0.89934	0.000470787
935	0.889853	0.89933	0.000470392
936	0.915818	0.899347	0.00047022
937	0.922065	0.899372	0.000470342
938	0.908998	0.899382	0.000469953
939	0.919608	0.899403	0.000469946
940	0.877438	0.89938	0.000470026
941	0.88759	0.899368	0.000469694
942	0.928427	0.899398	0.000470207
943	0.937553	0.899439	0.000471446
944	0.929846	0.899471	0.000472046
945	0.902249	0.899474	0.000471555
946	0.915189	0.899491	0.000471349
947	0.897436	0.899488	0.000470857
948	0.919497	0.89951	0.000470833
949	0.912504	0.899523	0.000470536
950	0.892587	0.899516	0.000470097
951	0.896704	0.899513	0.000469612
952	0.900719	0.899514	0.000469121
953	0.879735	0.899494	0.000469087
954	0.899706	0.899494	0.000468596
955	0.89848	0.899493	0.000468106
956	0.892482	0.899485	0.000467674
957	0.895358	0.899481	0.000467205
958	0.876452	0.899457	0.000467335
959	0.917443	0.899476	0.000467224
960	0.904089	0.899481	0.000466762
961	0.877155	0.899457	0.000466854
962	0.898242	0.899456	0.000466371
963	0.889334	0.899446	0.000466005
964	0.895439	0.899441	0.00046554
965	0.891588	0.899433	0.000465129
966	0.903996	0.899438	0.000464671
967	0.889872	0.899428	0.000464296
968	0.890816	0.899419	0.000463902
969	0.890697	0.89941	0.00046351
970	0.907371	0.899418	0.000463105
971	0.906745	0.899426	0.000462689
972	0.914513	0.899441	0.000462474
973	0.897358	0.899439	0.000462003
974	0.910104	0.89945	0.000461659
975	0.860311	0.89941	0.000462927
976	0.89041	0.899401	0.000462545
977	0.893882	0.899395	0.000462106
978	0.941684	0.899439	0.000463652
979	0.893406	0.899432	0.000463219
980	0.898508	0.899431	0.000462748
981	0.924612	0.899457	0.000462987
982	0.906229	0.899464	0.000462567
983	0.88236	0.899447	0.000462424
984	0.884178	0.899431	0.000462214
985	0.901035	0.899433	0.000461748
986	0.890031	0.899423	0.000461378
987	0.885734	0.899409	0.000461119
988	0.884691	0.899394	0.000460893
989	0.906837	0.899402	0.000460488
990	0.920122	0.899423	0.000460498
991	0.906384	0.89943	0.000460087
992	0.926616	0.899457	0.000460439
993	0.907889	0.899466	0.000460053
994	0.897395	0.899464	0.000459595
995	0.900988	0.899465	0.000459136
996	0.908878	0.899475	0.000458772
997	0.927351	0.899503	0.000459163
998	0.924526	0.899528	0.000459387
999	0.906353	0.899535	0.000458978
1000	0.929851	0.899565	0.000459519
