BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
681	-6.34788	-6.34676	0.000493692
682	-6.36092	-6.34678	0.000493405
683	-6.34315	-6.34677	0.000492711
684	-6.36885	-6.3468	0.000493047
685	-6.33072	-6.34678	0.000492886
686	-6.34374	-6.34678	0.000492188
687	-6.33913	-6.34677	0.000491597
688	-6.35334	-6.34677	0.000490976
689	-6.34562	-6.34677	0.000490266
690	-6.32172	-6.34674	0.000490898
691	-6.32151	-6.3467	0.000491543
692	-6.36161	-6.34672	0.000491305
693	-6.3463	-6.34672	0.000490596
694	-6.3351	-6.3467	0.000490175
695	-6.34565	-6.3467	0.000489472
696	-6.3605	-6.34672	0.00048917
697	-6.33919	-6.34671	0.000488587
698	-6.34241	-6.34671	0.000487926
699	-6.33438	-6.34669	0.000487547
700	-6.34726	-6.34669	0.000486851
701	-6.35539	-6.3467	0.000486315
702	-6.36207	-6.34672	0.000486115
703	-6.35455	-6.34673	0.00048555
704	-6.35024	-6.34674	0.000484886
705	-6.32872	-6.34671	0.000484871
706	-6.33186	-6.34669	0.000484641
707	-6.34206	-6.34669	0.000484
708	-6.34095	-6.34668	0.000483384
709	-6.3458	-6.34668	0.000482704
710	-6.33451	-6.34666	0.000482328
711	-6.34732	-6.34666	0.000481651
712	-6.34739	-6.34666	0.000480975
713	-6.34995	-6.34667	0.000480323
714	-6.35344	-6.34668	0.000479744
715	-6.34163	-6.34667	0.000479125
716	-6.32514	-6.34664	0.000479398
717	-6.35888	-6.34666	0.000479033
718	-6.35744	-6.34667	0.000478601
719	-6.32957	-6.34665	0.000478526
720	-6.34318	-6.34664	0.000477886
721	-6.34106	-6.34663	0.000477286
722	-6.36276	-6.34666	0.000477147
723	-6.36131	-6.34668	0.000476917
724	-6.35219	-6.34668	0.000476319
725	-6.33735	-6.34667	0.000475836
726	-6.37011	-6.3467	0.000476275
727	-6.34419	-6.3467	0.000475632
728	-6.36343	-6.34672	0.000475534
729	-6.33923	-6.34671	0.000474993
730	-6.36758	-6.34674	0.000475201
731	-6.34288	-6.34674	0.00047458
732	-6.33309	-6.34672	0.000474298
733	-6.32897	-6.34669	0.000474268
734	-6.34819	-6.3467	0.000473627
735	-6.32959	-6.34667	0.000473553
736	-6.34859	-6.34667	0.000472917
737	-6.33213	-6.34666	0.000472687
738	-6.35225	-6.34666	0.000472107
739	-6.3545	-6.34667	0.000471588
740	-6.33606	-6.34666	0.000471168
741	-6.36165	-6.34668	0.000470966
742	-6.35464	-6.34669	0.000470454
743	-6.34955	-6.34669	0.000469836
744	-6.3373	-6.34668	0.000469374
745	-6.34764	-6.34668	0.000468746
746	-6.35098	-6.34669	0.000468153
747	-6.35432	-6.3467	0.000467638
748	-6.36306	-6.34672	0.000467524
749	-6.33439	-6.3467	0.000467189
750	-6.32011	-6.34667	0.00046791
751	-6.34297	-6.34666	0.000467313
752	-6.34686	-6.34666	0.000466691
753	-6.33267	-6.34665	0.000466442
754	-6.32878	-6.34662	0.000466425
755	-6.34168	-6.34661	0.000465853
756	-6.3576	-6.34663	0.000465463
757	-6.33068	-6.34661	0.000465325
758	-6.34106	-6.3466	0.000464768
759	-6.32284	-6.34657	0.000465209
760	-6.333	-6.34655	0.000464939
761	-6.33628	-6.34654	0.000464524
762	-6.38175	-6.34658	0.000466207
763	-6.34355	-6.34658	0.000465613
764	-6.36373	-6.3466	0.000465545
765	-6.33551	-6.34659	0.000465162
766	-6.34455	-6.34659	0.000464562
767	-6.3324	-6.34657	0.000464325
768	-6.36173	-6.34659	0.00046414
769	-6.31543	-6.34655	0.000465301
770	-6.34943	-6.34655	0.000464712
771	-6.3535	-6.34656	0.000464197
772	-6.34013	-6.34655	0.00046367
773	-6.32503	-6.34652	0.000463906
774	-6.33334	-6.34651	0.000463619
775	-6.34203	-6.3465	0.000463057
776	-6.34677	-6.3465	0.00046246
777	-6.34885	-6.3465	0.000461875
778	-6.35833	-6.34652	0.000461531
779	-6.34533	-6.34652	0.000460942
780	-6.37425	-6.34655	0.00046172
781	-6.32899	-6.34653	0.000461676
782	-6.34251	-6.34653	0.000461114
783	-6.36482	-6.34655	0.000461117
784	-6.3584	-6.34656	0.000460777
785	-6.34896	-6.34657	0.0004602
786	-6.34152	-6.34656	0.000459659
787	-6.35723	-6.34657	0.000459275
788	-6.34427	-6.34657	0.000458701
789	-6.34825	-6.34657	0.000458125
790	-6.34414	-6.34657	0.000457555
791	-6.35276	-6.34658	0.000457044
792	-6.35057	-6.34658	0.000456494
793	-6.34316	-6.34658	0.000455939
794	-6.34329	-6.34657	0.000455384
795	-6.36792	-6.3466	0.000455601
796	-6.36488	-6.34662	0.000455607
797	-6.32511	-6.3466	0.000455835
798	-6.34282	-6.34659	0.000455288
799	-6.3495	-6.3466	0.000454733
800	-6.33177	-6.34658	0.000454542
801	-6.33872	-6.34657	0.00045408
802	-6.34413	-6.34656	0.000453524
803	-6.35968	-6.34658	0.000453253
804	-6.3428	-6.34658	0.000452714
805	-6.34631	-6.34658	0.000452152
806	-6.33961	-6.34657	0.000451673
807	-6.33766	-6.34656	0.000451249
808	-6.33876	-6.34655	0.000450793
809	-6.3647	-6.34657	0.000450794
810	-6.34744	-6.34657	0.000450239
811	-6.33024	-6.34655	0.000450134
812	-6.35321	-6.34656	0.000449654
813	-6.35818	-6.34657	0.000449328
814	-6.36312	-6.34659	0.000449236
815	-6.3648	-6.34662	0.00044924
816	-6.33955	-6.34661	0.000448773
817	-6.34504	-6.3466	0.000448228
818	-6.32613	-6.34658	0.000448378
819	-6.35749	-6.34659	0.000448028
820	-6.33358	-6.34658	0.000447763
821	-6.33116	-6.34656	0.000447611
822	-6.34539	-6.34656	0.000447069
823	-6.34631	-6.34656	0.000446526
824	-6.34206	-6.34655	0.000446017
825	-6.34785	-6.34655	0.000445479
826	-6.34082	-6.34655	0.000444994
827	-6.34324	-6.34654	0.000444474
828	-6.35246	-6.34655	0.000443994
829	-6.35441	-6.34656	0.00044356
830	-6.36222	-6.34658	0.000443427
831	-6.34615	-6.34658	0.000442894
832	-6.34184	-6.34657	0.000442398
833	-6.34979	-6.34658	0.000441884
834	-6.34286	-6.34657	0.000441376
835	-6.34059	-6.34656	0.000440906
836	-6.34007	-6.34656	0.000440447
837	-6.3554	-6.34657	0.000440047
838	-6.35945	-6.34658	0.000439791
839	-6.34452	-6.34658	0.000439273
840	-6.32645	-6.34656	0.000439403
841	-6.30588	-6.34651	0.000441534
842	-6.33329	-6.34649	0.000441289
843	-6.34579	-6.34649	0.000440766
844	-6.32398	-6.34646	0.00044105
845	-6.33513	-6.34645	0.000440732
846	-6.33285	-6.34643	0.000440505
847	-6.33443	-6.34642	0.000440212
848	-6.33424	-6.34641	0.000439928
849	-6.34153	-6.3464	0.000439447
850	-6.34883	-6.3464	0.000438939
851	-6.34261	-6.3464	0.000438446
852	-6.3614	-6.34642	0.000438285
853	-6.35875	-6.34643	0.000438009
854	-6.35509	-6.34644	0.000437614
855	-6.35439	-6.34645	0.000437201
856	-6.35882	-6.34646	0.000436929
857	-6.35382	-6.34647	0.000436504
858	-6.33689	-6.34646	0.000436138
859	-6.3637	-6.34648	0.000436091
860	-6.35992	-6.3465	0.000435864
861	-6.35792	-6.34651	0.000435559
862	-6.32556	-6.34649	0.000435732
863	-6.34939	-6.34649	0.00043524
864	-6.36708	-6.34651	0.000435388
865	-6.36883	-6.34654	0.000435649
866	-6.3327	-6.34652	0.000435439
867	-6.34465	-6.34652	0.000434942
868	-6.35656	-6.34653	0.000434595
869	-6.35584	-6.34654	0.000434227
870	-6.36896	-6.34657	0.000434491
871	-6.35885	-6.34658	0.000434221
872	-6.34964	-6.34659	0.000433737
873	-6.3492	-6.34659	0.000433251
874	-6.36567	-6.34661	0.000433305
875	-6.3762	-6.34665	0.000434127
876	-6.35485	-6.34665	0.000433732
877	-6.34605	-6.34665	0.000433238
878	-6.36369	-6.34667	0.000433179
879	-6.36048	-6.34669	0.000432971
880	-6.3396	-6.34668	0.000432554
881	-6.33877	-6.34667	0.000432156
882	-6.34812	-6.34667	0.000431669
883	-6.3531	-6.34668	0.000431242
884	-6.33561	-6.34667	0.000430936
885	-6.32749	-6.34665	0.000430994
886	-6.34941	-6.34665	0.000430519
887	-6.33881	-6.34664	0.000430124
888	-6.32184	-6.34661	0.000430545
889	-6.3368	-6.3466	0.000430203
890	-6.36693	-6.34663	0.000430325
891	-6.35555	-6.34664	0.000429959
892	-6.33685	-6.34662	0.000429617
893	-6.36164	-6.34664	0.000429465
894	-6.33181	-6.34662	0.000429305
895	-6.35144	-6.34663	0.000428859
896	-6.36838	-6.34665	0.000429067
897	-6.33217	-6.34664	0.000428892
898	-6.35119	-6.34664	0.000428444
899	-6.36644	-6.34667	0.000428534
900	-6.3378	-6.34666	0.000428171
901	-6.35315	-6.34666	0.000427756
902	-6.36388	-6.34668	0.000427708
903	-6.33495	-6.34667	0.000427431
904	-6.33873	-6.34666	0.000427048
905	-6.33809	-6.34665	0.000426681
906	-6.34611	-6.34665	0.000426211
907	-6.37559	-6.34668	0.000426934
908	-6.32017	-6.34665	0.00042746
909	-6.34124	-6.34665	0.000427032
910	-6.32699	-6.34662	0.000427108
911	-6.32407	-6.3466	0.000427357
912	-6.33947	-6.34659	0.00042696
913	-6.34409	-6.34659	0.000426501
914	-6.33657	-6.34658	0.000426175
915	-6.34316	-6.34657	0.000425726
916	-6.36344	-6.34659	0.000425659
917	-6.33858	-6.34658	0.000425284
918	-6.33721	-6.34657	0.000424943
919	-6.34221	-6.34657	0.000424507
920	-6.32477	-6.34655	0.000424707
921	-6.33284	-6.34653	0.000424506
922	-6.33513	-6.34652	0.000424226
923	-6.35194	-6.34652	0.000423807
924	-6.33619	-6.34651	0.000423496
925	-6.35015	-6.34652	0.000423056
926	-6.3686	-6.34654	0.000423271
927	-6.34688	-6.34654	0.000422815
928	-6.33535	-6.34653	0.000422531
929	-6.34533	-6.34653	0.000422078
930	-6.33622	-6.34652	0.00042177
931	-6.33186	-6.3465	0.000421611
932	-6.35818	-6.34651	0.000421345
933	-6.35806	-6.34653	0.000421075
934	-6.3515	-6.34653	0.000420658
935	-6.33991	-6.34652	0.000420267
936	-6.34366	-6.34652	0.000419829
937	-6.36263	-6.34654	0.000419733
938	-6.36101	-6.34655	0.000419569
939	-6.34628	-6.34655	0.000419123
940	-6.33215	-6.34654	0.000418957
941	-6.34774	-6.34654	0.000418513
942	-6.32679	-6.34652	0.000418594
943	-6.35051	-6.34652	0.000418172
944	-6.3492	-6.34653	0.000417738
945	-6.32592	-6.3465	0.000417865
946	-6.36413	-6.34652	0.000417838
947	-6.33597	-6.34651	0.000417546
948	-6.34013	-6.3465	0.00041716
949	-6.34515	-6.3465	0.000416722
950	-6.34237	-6.3465	0.000416307
951	-6.34741	-6.3465	0.00041587
952	-6.35849	-6.34651	0.000415624
953	-6.32467	-6.34649	0.000415819
954	-6.36035	-6.3465	0.000415637
955	-6.35135	-6.34651	0.000415233
956	-6.36358	-6.34653	0.000415182
957	-6.35149	-6.34653	0.000414781
958	-6.35282	-6.34654	0.0004144
959	-6.3323	-6.34652	0.000414233
960	-6.35426	-6.34653	0.00041388
961	-6.33979	-6.34652	0.000413509
962	-6.34112	-6.34652	0.000413117
963	-6.37773	-6.34655	0.000413957
964	-6.3326	-6.34654	0.000413781
965	-6.35824	-6.34655	0.00041353
966	-6.35478	-6.34656	0.000413189
967	-6.35588	-6.34657	0.000412875
968	-6.35109	-6.34657	0.000412474
969	-6.36027	-6.34659	0.000412291
970	-6.35604	-6.3466	0.000411981
971	-6.35301	-6.3466	0.00041161
972	-6.33495	-6.34659	0.000411361
973	-6.32667	-6.34657	0.000411447
974	-6.34326	-6.34657	0.000411039
975	-6.3633	-6.34658	0.000410975
976	-6.34471	-6.34658	0.000410558
977	-6.37813	-6.34661	0.000411406
978	-6.33271	-6.3466	0.000411231
979	-6.33696	-6.34659	0.000410929
980	-6.34946	-6.34659	0.00041052
981	-6.33325	-6.34658	0.000410327
982	-6.33124	-6.34656	0.000410206
983	-6.37172	-6.34659	0.000410586
984	-6.34699	-6.34659	0.000410169
985	-6.34757	-6.34659	0.000409754
986	-6.34338	-6.34659	0.000409351
987	-6.3488	-6.34659	0.000408943
988	-6.34329	-6.34659	0.000408542
989	-6.34667	-6.34659	0.000408129
990	-6.32878	-6.34657	0.000408113
991	-6.35362	-6.34658	0.000407764
992	-6.35821	-6.34659	0.000407521
993	-6.3417	-6.34658	0.000407141
994	-6.34886	-6.34658	0.000406738
995	-6.34436	-6.34658	0.000406335
996	-6.35003	-6.34659	0.000405942
997	-6.33192	-6.34657	0.000405801
998	-6.35913	-6.34658	0.00040559
999	-6.35373	-6.34659	0.000405247
1000	-6.36004	-6.3466	0.000405065
