BLOCK:	ACTUAL_P:	P_AVE:	ERROR:
701	0.890949	0.891148	3.28806e-05
702	0.889341	0.891145	3.29344e-05
703	0.892109	0.891147	3.2916e-05
704	0.892126	0.891148	3.28987e-05
705	0.89065	0.891147	3.28596e-05
706	0.889949	0.891146	3.28569e-05
707	0.891307	0.891146	3.28112e-05
708	0.891292	0.891146	3.27655e-05
709	0.890872	0.891146	3.27216e-05
710	0.892026	0.891147	3.2699e-05
711	0.891522	0.891147	3.26572e-05
712	0.89055	0.891147	3.26221e-05
713	0.89025	0.891145	3.26006e-05
714	0.891539	0.891146	3.25596e-05
715	0.891868	0.891147	3.25297e-05
716	0.891438	0.891147	3.24868e-05
717	0.891429	0.891148	3.24439e-05
718	0.890547	0.891147	3.24095e-05
719	0.891949	0.891148	3.23836e-05
720	0.891949	0.891149	3.23577e-05
721	0.891767	0.89115	3.23242e-05
722	0.89169	0.891151	3.22881e-05
723	0.889782	0.891149	3.22989e-05
724	0.890826	0.891148	3.22574e-05
725	0.891249	0.891148	3.22132e-05
726	0.891536	0.891149	3.21732e-05
727	0.891022	0.891149	3.21295e-05
728	0.89097	0.891149	3.20863e-05
729	0.891394	0.891149	3.2044e-05
730	0.891365	0.891149	3.20015e-05
731	0.891197	0.891149	3.19578e-05
732	0.892676	0.891151	3.19821e-05
733	0.891362	0.891152	3.19398e-05
734	0.891036	0.891151	3.18966e-05
735	0.890508	0.891151	3.18652e-05
736	0.892131	0.891152	3.18498e-05
737	0.890161	0.891151	3.18349e-05
738	0.892109	0.891152	3.18182e-05
739	0.890371	0.891151	3.17927e-05
740	0.891772	0.891152	3.17608e-05
741	0.891647	0.891152	3.1725e-05
742	0.891488	0.891153	3.16855e-05
743	0.889468	0.891151	3.17238e-05
744	0.890726	0.89115	3.16863e-05
745	0.891241	0.89115	3.1644e-05
746	0.890155	0.891149	3.16297e-05
747	0.89223	0.89115	3.16204e-05
748	0.890849	0.89115	3.15807e-05
749	0.891159	0.89115	3.15386e-05
750	0.891664	0.89115	3.1504e-05
751	0.891242	0.891151	3.14623e-05
752	0.891776	0.891151	3.14314e-05
753	0.890707	0.891151	3.13952e-05
754	0.89027	0.89115	3.13753e-05
755	0.890517	0.891149	3.1345e-05
756	0.891614	0.891149	3.13096e-05
757	0.891288	0.89115	3.12687e-05
758	0.891968	0.891151	3.12461e-05
759	0.892764	0.891153	3.12771e-05
760	0.892861	0.891155	3.13166e-05
761	0.892019	0.891156	3.1296e-05
762	0.890274	0.891155	3.12764e-05
763	0.892231	0.891156	3.12672e-05
764	0.892238	0.891158	3.12583e-05
765	0.890686	0.891157	3.12235e-05
766	0.891272	0.891157	3.11831e-05
767	0.890509	0.891157	3.11539e-05
768	0.891913	0.891158	3.11289e-05
769	0.891526	0.891158	3.10921e-05
770	0.891485	0.891158	3.10547e-05
771	0.892141	0.89116	3.10405e-05
772	0.891153	0.89116	3.10003e-05
773	0.891489	0.89116	3.09631e-05
774	0.890155	0.891159	3.09504e-05
775	0.891131	0.891159	3.09104e-05
776	0.892058	0.89116	3.08923e-05
777	0.891556	0.89116	3.08568e-05
778	0.890127	0.891159	3.08456e-05
779	0.890402	0.891158	3.08214e-05
780	0.890865	0.891158	3.07842e-05
781	0.890075	0.891156	3.07759e-05
782	0.89213	0.891158	3.07618e-05
783	0.890266	0.891157	3.07435e-05
784	0.890516	0.891156	3.07152e-05
785	0.890869	0.891155	3.06782e-05
786	0.891052	0.891155	3.06395e-05
787	0.890222	0.891154	3.06235e-05
788	0.891211	0.891154	3.05847e-05
789	0.891644	0.891155	3.05522e-05
790	0.88996	0.891153	3.05509e-05
791	0.890254	0.891152	3.05335e-05
792	0.89028	0.891151	3.05148e-05
793	0.890953	0.891151	3.04773e-05
794	0.89057	0.89115	3.04477e-05
795	0.891579	0.891151	3.04142e-05
796	0.892287	0.891152	3.04095e-05
797	0.89004	0.891151	3.04033e-05
798	0.892142	0.891152	3.03906e-05
799	0.890757	0.891151	3.03566e-05
800	0.891037	0.891151	3.0319e-05
801	0.889563	0.891149	3.03459e-05
802	0.891692	0.89115	3.03156e-05
803	0.891299	0.89115	3.02784e-05
804	0.890319	0.891149	3.02584e-05
805	0.892006	0.89115	3.02395e-05
806	0.892285	0.891151	3.02348e-05
807	0.890754	0.891151	3.02013e-05
808	0.892155	0.891152	3.01895e-05
809	0.891242	0.891152	3.01524e-05
810	0.892117	0.891154	3.01386e-05
811	0.891278	0.891154	3.01019e-05
812	0.891255	0.891154	3.00651e-05
813	0.890553	0.891153	3.00372e-05
814	0.891695	0.891154	3.00077e-05
815	0.889321	0.891151	3.0055e-05
816	0.889728	0.89115	3.00687e-05
817	0.891071	0.89115	3.00321e-05
818	0.891262	0.89115	2.99957e-05
819	0.891004	0.89115	2.99596e-05
820	0.890839	0.891149	2.99254e-05
821	0.890657	0.891149	2.9895e-05
822	0.891692	0.891149	2.98659e-05
823	0.89128	0.891149	2.98301e-05
824	0.891813	0.89115	2.98047e-05
825	0.891889	0.891151	2.97821e-05
826	0.891781	0.891152	2.97558e-05
827	0.891258	0.891152	2.97201e-05
828	0.891652	0.891153	2.96903e-05
829	0.889316	0.89115	2.9737e-05
830	0.892551	0.891152	2.9749e-05
831	0.891184	0.891152	2.97132e-05
832	0.890719	0.891152	2.96821e-05
833	0.891917	0.891153	2.96607e-05
834	0.891881	0.891153	2.9638e-05
835	0.889443	0.891151	2.96732e-05
836	0.890337	0.89115	2.96537e-05
837	0.891041	0.89115	2.96185e-05
838	0.889897	0.891149	2.96209e-05
839	0.889711	0.891147	2.96352e-05
840	0.890483	0.891146	2.96105e-05
841	0.892779	0.891148	2.96389e-05
842	0.890288	0.891147	2.96213e-05
843	0.890123	0.891146	2.9611e-05
844	0.891092	0.891146	2.9576e-05
845	0.890236	0.891145	2.95606e-05
846	0.891115	0.891145	2.95257e-05
847	0.890649	0.891144	2.94966e-05
848	0.891045	0.891144	2.94621e-05
849	0.890957	0.891144	2.94282e-05
850	0.891428	0.891144	2.93955e-05
851	0.890479	0.891143	2.93713e-05
852	0.890719	0.891143	2.93411e-05
853	0.889872	0.891141	2.93445e-05
854	0.889868	0.89114	2.9348e-05
855	0.891251	0.89114	2.9314e-05
856	0.890443	0.891139	2.9291e-05
857	0.891267	0.891139	2.92572e-05
858	0.891517	0.89114	2.92264e-05
859	0.891589	0.89114	2.91971e-05
860	0.889693	0.891139	2.92116e-05
861	0.892152	0.89114	2.92013e-05
862	0.891667	0.89114	2.91739e-05
863	0.890565	0.89114	2.91477e-05
864	0.890299	0.891139	2.91302e-05
865	0.891076	0.891139	2.90966e-05
866	0.892345	0.89114	2.90964e-05
867	0.892363	0.891142	2.90969e-05
868	0.891413	0.891142	2.90651e-05
869	0.890402	0.891141	2.90441e-05
870	0.889393	0.891139	2.90802e-05
871	0.890689	0.891139	2.90514e-05
872	0.893182	0.891141	2.91124e-05
873	0.892307	0.891142	2.91097e-05
874	0.892002	0.891143	2.9093e-05
875	0.889897	0.891142	2.90946e-05
876	0.889758	0.89114	2.91042e-05
877	0.890276	0.891139	2.90877e-05
878	0.891478	0.89114	2.90572e-05
879	0.88957	0.891138	2.90789e-05
880	0.890377	0.891137	2.90587e-05
881	0.891667	0.891138	2.9032e-05
882	0.890687	0.891137	2.90035e-05
883	0.891247	0.891137	2.8971e-05
884	0.89144	0.891137	2.89402e-05
885	0.891439	0.891138	2.89095e-05
886	0.890844	0.891137	2.88788e-05
887	0.889194	0.891135	2.89293e-05
888	0.891372	0.891136	2.88979e-05
889	0.892017	0.891137	2.88824e-05
890	0.891593	0.891137	2.88545e-05
891	0.890613	0.891136	2.88281e-05
892	0.891789	0.891137	2.88051e-05
893	0.890484	0.891136	2.87821e-05
894	0.89159	0.891137	2.87544e-05
895	0.890056	0.891136	2.87476e-05
896	0.891623	0.891136	2.87206e-05
897	0.890899	0.891136	2.86898e-05
898	0.891108	0.891136	2.86579e-05
899	0.89193	0.891137	2.86396e-05
900	0.890273	0.891136	2.86239e-05
901	0.890378	0.891135	2.86044e-05
902	0.890863	0.891135	2.85743e-05
903	0.890383	0.891134	2.85548e-05
904	0.890949	0.891134	2.8524e-05
905	0.892353	0.891135	2.85242e-05
906	0.891087	0.891135	2.84928e-05
907	0.890949	0.891135	2.84621e-05
908	0.891908	0.891136	2.84435e-05
909	0.890934	0.891135	2.84131e-05
910	0.89086	0.891135	2.83835e-05
911	0.890994	0.891135	2.83527e-05
912	0.889373	0.891133	2.83874e-05
913	0.892003	0.891134	2.83723e-05
914	0.89181	0.891135	2.83509e-05
915	0.891868	0.891136	2.83312e-05
916	0.89126	0.891136	2.83006e-05
917	0.893481	0.891138	2.83851e-05
918	0.88923	0.891136	2.84302e-05
919	0.892638	0.891138	2.84462e-05
920	0.891647	0.891138	2.84207e-05
921	0.891702	0.891139	2.83964e-05
922	0.891748	0.89114	2.83733e-05
923	0.891177	0.89114	2.83426e-05
924	0.891996	0.891141	2.8327e-05
925	0.890316	0.89114	2.83104e-05
926	0.890274	0.891139	2.82953e-05
927	0.893008	0.891141	2.83366e-05
928	0.890534	0.89114	2.83136e-05
929	0.891814	0.891141	2.82924e-05
930	0.891422	0.891141	2.82636e-05
931	0.890696	0.891141	2.82373e-05
932	0.890582	0.89114	2.82133e-05
933	0.890475	0.891139	2.81921e-05
934	0.891749	0.89114	2.81695e-05
935	0.89148	0.89114	2.81417e-05
936	0.889446	0.891139	2.81698e-05
937	0.891722	0.891139	2.81466e-05
938	0.890298	0.891138	2.81309e-05
939	0.892028	0.891139	2.81169e-05
940	0.88942	0.891137	2.81464e-05
941	0.891797	0.891138	2.81252e-05
942	0.889747	0.891137	2.81341e-05
943	0.890275	0.891136	2.81191e-05
944	0.889672	0.891134	2.81321e-05
945	0.889869	0.891133	2.81341e-05
946	0.890449	0.891132	2.81137e-05
947	0.891833	0.891133	2.80937e-05
948	0.890236	0.891132	2.808e-05
949	0.8914	0.891132	2.80518e-05
950	0.891214	0.891132	2.80225e-05
951	0.891242	0.891132	2.79932e-05
952	0.891176	0.891132	2.79639e-05
953	0.892049	0.891133	2.7951e-05
954	0.891687	0.891134	2.79278e-05
955	0.892023	0.891135	2.7914e-05
956	0.891878	0.891136	2.78957e-05
957	0.890538	0.891135	2.78735e-05
958	0.891602	0.891136	2.78487e-05
959	0.892098	0.891137	2.78377e-05
960	0.89191	0.891137	2.78204e-05
961	0.89176	0.891138	2.7799e-05
962	0.892505	0.891139	2.78064e-05
963	0.890092	0.891138	2.77988e-05
964	0.891527	0.891139	2.77729e-05
965	0.891119	0.891139	2.77441e-05
966	0.890869	0.891138	2.77168e-05
967	0.889879	0.891137	2.77187e-05
968	0.889956	0.891136	2.77169e-05
969	0.889788	0.891135	2.77232e-05
970	0.893011	0.891137	2.7762e-05
971	0.891092	0.891136	2.77334e-05
972	0.892601	0.891138	2.77458e-05
973	0.891969	0.891139	2.77304e-05
974	0.890101	0.891138	2.77224e-05
975	0.891525	0.891138	2.76968e-05
976	0.89083	0.891138	2.76702e-05
977	0.890766	0.891137	2.76445e-05
978	0.891112	0.891137	2.76163e-05
979	0.891023	0.891137	2.75883e-05
980	0.890402	0.891137	2.75704e-05
981	0.89081	0.891136	2.75443e-05
982	0.89086	0.891136	2.75177e-05
983	0.890139	0.891135	2.75083e-05
984	0.890786	0.891135	2.74827e-05
985	0.890566	0.891134	2.74608e-05
986	0.890694	0.891134	2.74366e-05
987	0.892841	0.891135	2.74633e-05
988	0.891162	0.891135	2.74355e-05
989	0.890094	0.891134	2.7428e-05
990	0.88981	0.891133	2.74328e-05
991	0.89115	0.891133	2.74052e-05
992	0.890807	0.891133	2.73795e-05
993	0.891746	0.891133	2.73589e-05
994	0.890166	0.891132	2.73487e-05
995	0.890741	0.891132	2.7324e-05
996	0.891546	0.891132	2.72998e-05
997	0.890928	0.891132	2.72731e-05
998	0.889678	0.891131	2.72847e-05
999	0.889061	0.891129	2.73359e-05
1000	0.892221	0.89113	2.73304e-05
