BLOCK:	ACTUAL_T:	T_AVE:	ERROR:
776	1.1	1.1	4.36018e-09
777	1.1	1.1	4.35737e-09
778	1.1	1.1	4.35457e-09
779	1.1	1.1	4.35177e-09
780	1.1	1.1	4.34898e-09
781	1.1	1.1	4.3462e-09
782	1.1	1.1	4.34342e-09
783	1.1	1.1	4.34064e-09
784	1.1	1.1	4.33787e-09
785	1.1	1.1	4.33511e-09
786	1.1	1.1	4.33235e-09
787	1.1	1.1	4.3296e-09
788	1.1	1.1	4.32685e-09
789	1.1	1.1	4.32411e-09
790	1.1	1.1	4.32137e-09
791	1.1	1.1	4.31864e-09
792	1.1	1.1	4.31591e-09
793	1.1	1.1	4.28061e-09
794	1.1	1.1	4.27791e-09
795	1.1	1.1	4.27522e-09
796	1.1	1.1	4.27253e-09
797	1.1	1.1	4.26985e-09
798	1.1	1.1	4.26717e-09
799	1.1	1.1	4.2645e-09
800	1.1	1.1	4.26184e-09
801	1.1	1.1	4.25918e-09
802	1.1	1.1	4.25652e-09
803	1.1	1.1	4.25387e-09
804	1.1	1.1	4.25122e-09
805	1.1	1.1	4.24858e-09
806	1.1	1.1	4.24594e-09
807	1.1	1.1	4.24331e-09
808	1.1	1.1	4.24069e-09
809	1.1	1.1	4.30871e-09
810	1.1	1.1	4.30605e-09
811	1.1	1.1	4.3034e-09
812	1.1	1.1	4.30075e-09
813	1.1	1.1	4.2981e-09
814	1.1	1.1	4.29546e-09
815	1.1	1.1	4.29282e-09
816	1.1	1.1	4.29019e-09
817	1.1	1.1	4.28757e-09
818	1.1	1.1	4.28495e-09
819	1.1	1.1	4.28233e-09
820	1.1	1.1	4.27972e-09
821	1.1	1.1	4.27711e-09
822	1.1	1.1	4.27451e-09
823	1.1	1.1	4.27191e-09
824	1.1	1.1	4.23764e-09
825	1.1	1.1	4.23507e-09
826	1.1	1.1	4.23251e-09
827	1.1	1.1	4.22995e-09
828	1.1	1.1	4.22739e-09
829	1.1	1.1	4.22484e-09
830	1.1	1.1	4.22229e-09
831	1.1	1.1	4.21975e-09
832	1.1	1.1	4.21722e-09
833	1.1	1.1	4.21468e-09
834	1.1	1.1	4.21216e-09
835	1.1	1.1	4.20963e-09
836	1.1	1.1	4.20712e-09
837	1.1	1.1	4.2046e-09
838	1.1	1.1	4.20209e-09
839	1.1	1.1	4.19959e-09
840	1.1	1.1	4.19709e-09
841	1.1	1.1	4.19459e-09
842	1.1	1.1	4.1921e-09
843	1.1	1.1	4.18961e-09
844	1.1	1.1	4.18713e-09
845	1.1	1.1	4.18465e-09
846	1.1	1.1	4.18218e-09
847	1.1	1.1	4.17971e-09
848	1.1	1.1	4.17724e-09
849	1.1	1.1	4.17478e-09
850	1.1	1.1	4.17233e-09
851	1.1	1.1	4.16987e-09
852	1.1	1.1	4.16743e-09
853	1.1	1.1	4.16498e-09
854	1.1	1.1	4.16254e-09
855	1.1	1.1	4.16011e-09
856	1.1	1.1	4.15768e-09
857	1.1	1.1	4.15525e-09
858	1.1	1.1	4.15283e-09
859	1.1	1.1	4.15041e-09
860	1.1	1.1	4.148e-09
861	1.1	1.1	4.14559e-09
862	1.1	1.1	4.14318e-09
863	1.1	1.1	4.14078e-09
864	1.1	1.1	4.13838e-09
865	1.1	1.1	4.13599e-09
866	1.1	1.1	4.1336e-09
867	1.1	1.1	4.13122e-09
868	1.1	1.1	4.12884e-09
869	1.1	1.1	4.12646e-09
870	1.1	1.1	4.12409e-09
871	1.1	1.1	4.12172e-09
872	1.1	1.1	4.11936e-09
873	1.1	1.1	4.117e-09
874	1.1	1.1	4.11464e-09
875	1.1	1.1	4.11229e-09
876	1.1	1.1	4.10994e-09
877	1.1	1.1	4.1076e-09
878	1.1	1.1	4.07434e-09
879	1.1	1.1	4.07202e-09
880	1.1	1.1	4.06971e-09
881	1.1	1.1	4.0674e-09
882	1.1	1.1	4.06509e-09
883	1.1	1.1	4.06279e-09
884	1.1	1.1	4.06049e-09
885	1.1	1.1	4.05819e-09
886	1.1	1.1	4.0559e-09
887	1.1	1.1	4.05362e-09
888	1.1	1.1	4.05133e-09
889	1.1	1.1	4.04905e-09
890	1.1	1.1	4.04678e-09
891	1.1	1.1	4.04451e-09
892	1.1	1.1	4.04224e-09
893	1.1	1.1	4.03997e-09
894	1.1	1.1	4.03771e-09
895	1.1	1.1	4.03546e-09
896	1.1	1.1	4.03321e-09
897	1.1	1.1	4.03096e-09
898	1.1	1.1	4.02871e-09
899	1.1	1.1	4.02647e-09
900	1.1	1.1	4.02423e-09
901	1.1	1.1	4.022e-09
902	1.1	1.1	4.01977e-09
903	1.1	1.1	4.01754e-09
904	1.1	1.1	4.08205e-09
905	1.1	1.1	4.0798e-09
906	1.1	1.1	4.07755e-09
907	1.1	1.1	4.0753e-09
908	1.1	1.1	4.07305e-09
909	1.1	1.1	4.07081e-09
910	1.1	1.1	4.06858e-09
911	1.1	1.1	4.06634e-09
912	1.1	1.1	4.06411e-09
913	1.1	1.1	4.06189e-09
914	1.1	1.1	4.05966e-09
915	1.1	1.1	4.05744e-09
916	1.1	1.1	4.02523e-09
917	1.1	1.1	4.02303e-09
918	1.1	1.1	4.02084e-09
919	1.1	1.1	4.01865e-09
920	1.1	1.1	4.01647e-09
921	1.1	1.1	4.01429e-09
922	1.1	1.1	4.01211e-09
923	1.1	1.1	4.00994e-09
924	1.1	1.1	4.00777e-09
925	1.1	1.1	4.0056e-09
926	1.1	1.1	4.00344e-09
927	1.1	1.1	4.00128e-09
928	1.1	1.1	3.99912e-09
929	1.1	1.1	3.99697e-09
930	1.1	1.1	3.99482e-09
931	1.1	1.1	3.99267e-09
932	1.1	1.1	3.92431e-09
933	1.1	1.1	3.9222e-09
934	1.1	1.1	3.85281e-09
935	1.1	1.1	3.85075e-09
936	1.1	1.1	3.78029e-09
937	1.1	1.1	3.77827e-09
938	1.1	1.1	3.70666e-09
939	1.1	1.1	3.63379e-09
940	1.1	1.1	3.63186e-09
941	1.1	1.1	3.5577e-09
942	1.1	1.1	3.55581e-09
943	1.1	1.1	3.48028e-09
944	1.1	1.1	3.47844e-09
945	1.1	1.1	3.40144e-09
946	1.1	1.1	3.39964e-09
947	1.1	1.1	3.32108e-09
948	1.1	1.1	3.31932e-09
949	1.1	1.1	3.23907e-09
950	1.1	1.1	3.23736e-09
951	1.1	1.1	3.15528e-09
952	1.1	1.1	3.15363e-09
953	1.1	1.1	3.06958e-09
954	1.1	1.1	3.06797e-09
955	1.1	1.1	2.98179e-09
956	1.1	1.1	2.94101e-09
957	1.1	1.1	2.85132e-09
958	1.1	1.1	2.84983e-09
959	1.1	1.1	2.75748e-09
960	1.1	1.1	2.75604e-09
961	1.1	1.1	2.66074e-09
962	1.1	1.1	2.65936e-09
963	1.1	1.1	2.56078e-09
964	1.1	1.1	2.55945e-09
965	1.1	1.1	2.45719e-09
966	1.1	1.1	2.35071e-09
967	1.1	1.1	2.34949e-09
968	1.1	1.1	2.23825e-09
969	1.1	1.1	2.2371e-09
970	1.1	1.1	2.12034e-09
971	1.1	1.1	2.11925e-09
972	1.1	1.1	2.11815e-09
973	1.1	1.1	1.99497e-09
974	1.1	1.1	1.99395e-09
975	1.1	1.1	1.86299e-09
976	1.1	1.1	1.86203e-09
977	1.1	1.1	1.72152e-09
978	1.1	1.1	1.72064e-09
979	1.1	1.1	1.56799e-09
980	1.1	1.1	1.56719e-09
981	1.1	1.1	1.39844e-09
982	1.1	1.1	1.39772e-09
983	1.1	1.1	1.20611e-09
984	1.1	1.1	1.2055e-09
985	1.1	1.1	9.77653e-10
986	1.1	1.1	9.77158e-10
987	1.1	1.1	6.77449e-10
988	1.1	1.1	6.77106e-10
989	1.1	1.1	1.89532e-10
990	1.1	1.1	1.89436e-10
991	1.1	1.1	7.27176e-10
992	1.1	1.1	7.26809e-10
993	1.1	1.1	1.00978e-09
994	1.1	1.1	1.00927e-09
995	1.1	1.1	1.22824e-09
996	1.1	1.1	1.22762e-09
997	1.1	1.1	1.41262e-09
998	1.1	1.1	1.41192e-09
999	1.1	1.1	1.57496e-09
1000	1.1	1.1	1.57417e-09
