BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
374	-3.83556	-3.81548	0.000911974
375	-3.78475	-3.8154	0.000913216
376	-3.7715	-3.81528	0.000918218
377	-3.83068	-3.81532	0.000916691
378	-3.81699	-3.81533	0.000914276
379	-3.79285	-3.81527	0.000913786
380	-3.79982	-3.81523	0.000912285
381	-3.84869	-3.81531	0.000914108
382	-3.79949	-3.81527	0.000912652
383	-3.80084	-3.81524	0.000911047
384	-3.82486	-3.81526	0.000909019
385	-3.81845	-3.81527	0.000906696
386	-3.8071	-3.81525	0.000904594
387	-3.79321	-3.81519	0.000904046
388	-3.83024	-3.81523	0.000902548
389	-3.82064	-3.81524	0.000900335
390	-3.83437	-3.81529	0.000899361
391	-3.78139	-3.81521	0.00090123
392	-3.80224	-3.81517	0.000899537
393	-3.81257	-3.81517	0.000897273
394	-3.82108	-3.81518	0.000895121
395	-3.8001	-3.81514	0.000893669
396	-3.83743	-3.8152	0.000893182
397	-3.79017	-3.81514	0.000893154
398	-3.80437	-3.81511	0.000891319
399	-3.81757	-3.81512	0.000889107
400	-3.79243	-3.81506	0.000888691
401	-3.80916	-3.81504	0.000886596
402	-3.79664	-3.815	0.000885571
403	-3.79315	-3.81494	0.000885033
404	-3.80968	-3.81493	0.000882938
405	-3.81469	-3.81493	0.000880758
406	-3.80992	-3.81492	0.000878675
407	-3.79776	-3.81488	0.000877527
408	-3.82078	-3.81489	0.000875496
409	-3.78499	-3.81482	0.000876401
410	-3.81158	-3.81481	0.000874299
411	-3.79652	-3.81476	0.000873303
412	-3.8004	-3.81473	0.00087188
413	-3.83888	-3.81479	0.000871727
414	-3.80983	-3.81478	0.000869703
415	-3.81263	-3.81477	0.000867623
416	-3.80631	-3.81475	0.000865776
417	-3.78674	-3.81468	0.000866301
418	-3.83179	-3.81472	0.000865194
419	-3.83069	-3.81476	0.000863969
420	-3.81245	-3.81476	0.000861929
421	-3.83555	-3.81481	0.000861296
422	-3.8066	-3.81479	0.000859475
423	-3.80498	-3.81476	0.000857756
424	-3.82099	-3.81478	0.000855858
425	-3.82136	-3.81479	0.000853985
426	-3.77314	-3.8147	0.000857559
427	-3.82967	-3.81473	0.000856268
428	-3.82114	-3.81475	0.000854398
429	-3.85748	-3.81485	0.000858192
430	-3.83465	-3.81489	0.000857431
431	-3.80125	-3.81486	0.000856026
432	-3.81194	-3.81485	0.000854071
433	-3.83854	-3.81491	0.000853849
434	-3.8085	-3.81489	0.000852009
435	-3.75363	-3.81475	0.00086161
436	-3.81841	-3.81476	0.000859675
437	-3.82172	-3.81478	0.000857855
438	-3.82076	-3.81479	0.000856005
439	-3.79842	-3.81475	0.000854867
440	-3.78949	-3.8147	0.000854851
441	-3.83985	-3.81475	0.000854813
442	-3.78182	-3.81468	0.000856119
443	-3.82079	-3.81469	0.000854298
444	-3.8204	-3.81471	0.000852471
445	-3.8167	-3.81471	0.000850567
446	-3.80659	-3.81469	0.000848854
447	-3.79638	-3.81465	0.000847943
448	-3.76172	-3.81453	0.000854242
449	-3.82198	-3.81455	0.0008525
450	-3.82534	-3.81457	0.000850943
451	-3.82916	-3.81461	0.00084967
452	-3.80412	-3.81458	0.000848107
453	-3.86798	-3.8147	0.000854387
454	-3.82051	-3.81471	0.000852601
455	-3.80672	-3.8147	0.000850908
456	-3.8373	-3.81474	0.000850485
457	-3.83988	-3.8148	0.0008504
458	-3.81002	-3.81479	0.000848607
459	-3.84976	-3.81487	0.000850171
460	-3.81753	-3.81487	0.000848342
461	-3.81263	-3.81487	0.000846516
462	-3.81058	-3.81486	0.000844735
463	-3.8208	-3.81487	0.000843008
464	-3.83133	-3.81491	0.000841937
465	-3.76645	-3.8148	0.000846552
466	-3.79343	-3.81476	0.000845976
467	-3.8255	-3.81478	0.000844478
468	-3.80685	-3.81476	0.000842843
469	-3.82606	-3.81479	0.00084139
470	-3.80229	-3.81476	0.00084002
471	-3.79827	-3.81472	0.000838966
