BLOCK:	DISTANCE:	ACTUAL_G:	AVE_GOFR:	ERROR:
5	6.23709	0.05445	0.0547753	0.000116333
5	6.30172	0.0551512	0.0550906	9.16039e-05
5	6.36635	0.0550231	0.0550094	0.000173829
5	6.43099	0.0554188	0.0553317	0.000122534
6	0.0323165	0	0	0
6	0.0969496	0	0	0
6	0.161583	0	0	0
6	0.226216	0	0	0
6	0.290849	0	0	0
6	0.355482	0	0	0
6	0.420115	0	0	0
6	0.484748	0	0	0
6	0.549381	0	0	0
6	0.614014	0	0	0
6	0.678647	0	0	0
6	0.74328	0	0	0
6	0.807913	0	0	0
6	0.872546	1.5681e-05	2.61349e-05	9.54313e-06
6	0.937179	0.0039833	0.0040836	6.28203e-05
6	1.00181	0.0312374	0.0305234	0.000397127
6	1.06645	0.0614648	0.0616583	0.000737528
6	1.13108	0.069323	0.070676	0.000558488
6	1.19571	0.0691274	0.06774	0.000710308
6	1.26034	0.062664	0.061046	0.000493312
6	1.32498	0.0555678	0.0559402	0.000258075
6	1.38961	0.052558	0.0517919	0.000328549
6	1.45424	0.0489016	0.0487495	0.000115383
6	1.51888	0.0460409	0.0457703	0.000250357
6	1.58351	0.0448823	0.0445766	0.00019454
6	1.64814	0.0428196	0.0441435	0.00034612
6	1.71278	0.0438831	0.0435663	0.000165929
6	1.77741	0.043067	0.0436786	0.000211688
6	1.84204	0.0423915	0.0435302	0.00024932
6	1.90667	0.0440533	0.0439047	0.000193144
6	1.97131	0.0441608	0.0439938	0.000266067
6	2.03594	0.0453085	0.0447811	0.000206873
6	2.10057	0.0456662	0.044758	0.000188135
6	2.16521	0.045776	0.0455681	0.000106036
6	2.22984	0.0453112	0.0457617	0.000132017
6	2.29447	0.0468569	0.0463607	0.000137208
6	2.35911	0.0464324	0.0465942	0.000267857
6	2.42374	0.0459219	0.0461022	0.000120832
6	2.48837	0.0474759	0.0467353	0.000219256
6	2.55301	0.046518	0.0467832	0.000283738
6	2.61764	0.0467578	0.047098	0.000143755
6	2.68227	0.0474431	0.0476788	8.99331e-05
6	2.7469	0.0470267	0.0472766	0.000159158
6	2.81154	0.0474927	0.0474219	8.27757e-05
6	2.87617	0.0479877	0.0479367	0.000129636
6	2.9408	0.0481198	0.0483351	0.000155213
6	3.00544	0.0484299	0.0480566	0.000104676
6	3.07007	0.0481245	0.0482274	0.000259024
6	3.1347	0.0484753	0.0483045	0.000302167
6	3.19934	0.0490683	0.0488639	0.000135741
6	3.26397	0.0488913	0.0487886	0.000208972
6	3.3286	0.0493974	0.0492259	0.000214943
6	3.39323	0.0490465	0.0494777	0.000134989
6	3.45787	0.0497323	0.0495072	0.000155816
6	3.5225	0.0495623	0.0497468	0.000177558
6	3.58713	0.0506924	0.050286	0.000130387
6	3.65177	0.0508277	0.0503112	0.000168753
6	3.7164	0.0503443	0.0503543	0.000222634
6	3.78103	0.051126	0.0507584	0.000195332
6	3.84567	0.0508769	0.0505355	8.8527e-05
6	3.9103	0.0511545	0.0510629	0.000152244
6	3.97493	0.0515196	0.0512474	0.000110989
6	4.03957	0.0519384	0.0511832	0.000148751
6	4.1042	0.050854	0.0511381	0.000113642
6	4.16883	0.0513307	0.0512508	0.000138926
6	4.23346	0.0515471	0.0517723	0.000170107
6	4.2981	0.0515534	0.0516896	0.000194019
6	4.36273	0.0515435	0.0518762	8.43756e-05
6	4.42736	0.0517527	0.0519807	6.67692e-05
6	4.492	0.0519923	0.0521362	0.00013929
6	4.55663	0.0529636	0.052347	0.000156221
6	4.62126	0.0519668	0.0524917	0.000152139
6	4.6859	0.0524511	0.052606	9.44151e-05
6	4.75053	0.0529604	0.0526063	8.56125e-05
6	4.81516	0.0531135	0.0530154	5.80903e-05
6	4.87979	0.0528318	0.052913	0.000179346
6	4.94443	0.0531202	0.0531215	0.00011756
6	5.00906	0.052766	0.0530931	6.95339e-05
6	5.07369	0.0532782	0.0534034	9.47656e-05
6	5.13833	0.0536192	0.0534692	0.000112985
6	5.20296	0.0538642	0.0534966	0.000146489
6	5.26759	0.0535905	0.0537597	0.000126239
6	5.33223	0.0540794	0.053816	0.00010531
6	5.39686	0.0541586	0.0538456	0.00010637
