BLOCK:	ACTUAL_T:	T_AVE:	ERROR:
776	1.2	1.2	6.88283e-09
777	1.2	1.2	6.8784e-09
778	1.2	1.2	6.87398e-09
779	1.2	1.2	6.86956e-09
780	1.2	1.2	6.86516e-09
781	1.2	1.2	6.86076e-09
782	1.2	1.2	6.85637e-09
783	1.2	1.2	6.85199e-09
784	1.2	1.2	6.84762e-09
785	1.2	1.2	6.84326e-09
786	1.2	1.2	6.8389e-09
787	1.2	1.2	6.83456e-09
788	1.2	1.2	6.87955e-09
789	1.2	1.2	6.87519e-09
790	1.2	1.2	6.87083e-09
791	1.2	1.2	6.86649e-09
792	1.2	1.2	6.86215e-09
793	1.2	1.2	6.85783e-09
794	1.2	1.2	6.85351e-09
795	1.2	1.2	6.84919e-09
796	1.2	1.2	6.84489e-09
797	1.2	1.2	6.8406e-09
798	1.2	1.2	6.83631e-09
799	1.2	1.2	6.83203e-09
800	1.2	1.2	6.82776e-09
801	1.2	1.2	6.82349e-09
802	1.2	1.2	6.81924e-09
803	1.2	1.2	6.81499e-09
804	1.2	1.2	6.81075e-09
805	1.2	1.2	6.80652e-09
806	1.2	1.2	6.8023e-09
807	1.2	1.2	6.79808e-09
808	1.2	1.2	6.79387e-09
809	1.2	1.2	6.78967e-09
810	1.2	1.2	6.78548e-09
811	1.2	1.2	6.78129e-09
812	1.2	1.2	6.77712e-09
813	1.2	1.2	6.82117e-09
814	1.2	1.2	6.81698e-09
815	1.2	1.2	6.81279e-09
816	1.2	1.2	6.80862e-09
817	1.2	1.2	6.80445e-09
818	1.2	1.2	6.80029e-09
819	1.2	1.2	6.79613e-09
820	1.2	1.2	6.79199e-09
821	1.2	1.2	6.78785e-09
822	1.2	1.2	6.78372e-09
823	1.2	1.2	6.7796e-09
824	1.2	1.2	6.77548e-09
825	1.2	1.2	6.77138e-09
826	1.2	1.2	6.76728e-09
827	1.2	1.2	6.76318e-09
828	1.2	1.2	6.7591e-09
829	1.2	1.2	6.75502e-09
830	1.2	1.2	6.75095e-09
831	1.2	1.2	6.74689e-09
832	1.2	1.2	6.74283e-09
833	1.2	1.2	6.73878e-09
834	1.2	1.2	6.73474e-09
835	1.2	1.2	6.73071e-09
836	1.2	1.2	6.72668e-09
837	1.2	1.2	6.72266e-09
838	1.2	1.2	6.71865e-09
839	1.2	1.2	6.71464e-09
840	1.2	1.2	6.75775e-09
841	1.2	1.2	6.75373e-09
842	1.2	1.2	6.74972e-09
843	1.2	1.2	6.74571e-09
844	1.2	1.2	6.74172e-09
845	1.2	1.2	6.73773e-09
846	1.2	1.2	6.73374e-09
847	1.2	1.2	6.72977e-09
848	1.2	1.2	6.7258e-09
849	1.2	1.2	6.72184e-09
850	1.2	1.2	6.71788e-09
851	1.2	1.2	6.71393e-09
852	1.2	1.2	6.70999e-09
853	1.2	1.2	6.70606e-09
854	1.2	1.2	6.70213e-09
855	1.2	1.2	6.69821e-09
856	1.2	1.2	6.69429e-09
857	1.2	1.2	6.69039e-09
858	1.2	1.2	6.68649e-09
859	1.2	1.2	6.68259e-09
860	1.2	1.2	6.67871e-09
861	1.2	1.2	6.67483e-09
862	1.2	1.2	6.67096e-09
863	1.2	1.2	6.66709e-09
864	1.2	1.2	6.66323e-09
865	1.2	1.2	6.65938e-09
866	1.2	1.2	6.65553e-09
867	1.2	1.2	6.65169e-09
868	1.2	1.2	6.69388e-09
869	1.2	1.2	6.69002e-09
870	1.2	1.2	6.68618e-09
871	1.2	1.2	6.68234e-09
872	1.2	1.2	6.67851e-09
873	1.2	1.2	6.67468e-09
874	1.2	1.2	6.67086e-09
875	1.2	1.2	6.66705e-09
876	1.2	1.2	6.66324e-09
877	1.2	1.2	6.65944e-09
878	1.2	1.2	6.65565e-09
879	1.2	1.2	6.65186e-09
880	1.2	1.2	6.64808e-09
881	1.2	1.2	6.64431e-09
882	1.2	1.2	6.64054e-09
883	1.2	1.2	6.63678e-09
884	1.2	1.2	6.63302e-09
885	1.2	1.2	6.62927e-09
886	1.2	1.2	6.62553e-09
887	1.2	1.2	6.6218e-09
888	1.2	1.2	6.61807e-09
889	1.2	1.2	6.61434e-09
890	1.2	1.2	6.61063e-09
891	1.2	1.2	6.60692e-09
892	1.2	1.2	6.60321e-09
893	1.2	1.2	6.59951e-09
894	1.2	1.2	6.59582e-09
895	1.2	1.2	6.59213e-09
896	1.2	1.2	6.58845e-09
897	1.2	1.2	6.58478e-09
898	1.2	1.2	6.58111e-09
899	1.2	1.2	6.62236e-09
900	1.2	1.2	6.61868e-09
901	1.2	1.2	6.61501e-09
902	1.2	1.2	6.61134e-09
903	1.2	1.2	6.60768e-09
904	1.2	1.2	6.60402e-09
905	1.2	1.2	6.60037e-09
906	1.2	1.2	6.59673e-09
907	1.2	1.2	6.59309e-09
908	1.2	1.2	6.58946e-09
909	1.2	1.2	6.58583e-09
910	1.2	1.2	6.58221e-09
911	1.2	1.2	6.5786e-09
912	1.2	1.2	6.57499e-09
913	1.2	1.2	6.57139e-09
914	1.2	1.2	6.56779e-09
915	1.2	1.2	6.5642e-09
916	1.2	1.2	6.56062e-09
917	1.2	1.2	6.55704e-09
918	1.2	1.2	6.55347e-09
919	1.2	1.2	6.5499e-09
920	1.2	1.2	6.54634e-09
921	1.2	1.2	6.54279e-09
922	1.2	1.2	6.53924e-09
923	1.2	1.2	6.5357e-09
924	1.2	1.2	6.53216e-09
925	1.2	1.2	6.52863e-09
926	1.2	1.2	6.5251e-09
927	1.2	1.2	6.52158e-09
928	1.2	1.2	6.51807e-09
929	1.2	1.2	6.51456e-09
930	1.2	1.2	6.51105e-09
931	1.2	1.2	6.55139e-09
932	1.2	1.2	6.54787e-09
933	1.2	1.2	6.54436e-09
934	1.2	1.2	6.54086e-09
935	1.2	1.2	6.53736e-09
936	1.2	1.2	6.53387e-09
937	1.2	1.2	6.53038e-09
938	1.2	1.2	6.5269e-09
939	1.2	1.2	6.52342e-09
940	1.2	1.2	6.51995e-09
941	1.2	1.2	6.51648e-09
942	1.2	1.2	6.51302e-09
943	1.2	1.2	6.50957e-09
944	1.2	1.2	6.50612e-09
945	1.2	1.2	6.50268e-09
946	1.2	1.2	6.49924e-09
947	1.2	1.2	6.49581e-09
948	1.2	1.2	6.49238e-09
949	1.2	1.2	6.48896e-09
950	1.2	1.2	6.48554e-09
951	1.2	1.2	6.48213e-09
952	1.2	1.2	6.47873e-09
953	1.2	1.2	6.47533e-09
954	1.2	1.2	6.47193e-09
955	1.2	1.2	6.46854e-09
956	1.2	1.2	6.46516e-09
957	1.2	1.2	6.46178e-09
958	1.2	1.2	6.45841e-09
959	1.2	1.2	6.45504e-09
960	1.2	1.2	6.45168e-09
961	1.2	1.2	6.44832e-09
962	1.2	1.2	6.44497e-09
963	1.2	1.2	6.44162e-09
964	1.2	1.2	6.43828e-09
965	1.2	1.2	6.43494e-09
966	1.2	1.2	6.43161e-09
967	1.2	1.2	6.471e-09
968	1.2	1.2	6.46766e-09
969	1.2	1.2	6.46432e-09
970	1.2	1.2	6.46099e-09
971	1.2	1.2	6.45766e-09
972	1.2	1.2	6.45434e-09
973	1.2	1.2	6.45102e-09
974	1.2	1.2	6.44771e-09
975	1.2	1.2	6.4444e-09
976	1.2	1.2	6.4411e-09
977	1.2	1.2	6.4378e-09
978	1.2	1.2	6.43451e-09
979	1.2	1.2	6.43122e-09
980	1.2	1.2	6.42794e-09
981	1.2	1.2	6.42466e-09
982	1.2	1.2	6.42139e-09
983	1.2	1.2	6.41812e-09
984	1.2	1.2	6.41486e-09
985	1.2	1.2	6.41161e-09
986	1.2	1.2	6.40835e-09
987	1.2	1.2	6.40511e-09
988	1.2	1.2	6.40186e-09
989	1.2	1.2	6.39863e-09
990	1.2	1.2	6.39539e-09
991	1.2	1.2	6.39217e-09
992	1.2	1.2	6.38894e-09
993	1.2	1.2	6.38573e-09
994	1.2	1.2	6.38251e-09
995	1.2	1.2	6.3793e-09
996	1.2	1.2	6.3761e-09
997	1.2	1.2	6.3729e-09
998	1.2	1.2	6.36971e-09
999	1.2	1.2	6.36652e-09
1000	1.2	1.2	6.36334e-09
