BLOCK:	ACTUAL_P:	P_AVE:	ERROR:
651	0.0606154	0.0619947	5.08944e-05
652	0.060025	0.0619916	5.09059e-05
653	0.0621496	0.0619919	5.08285e-05
654	0.0617354	0.0619915	5.07523e-05
655	0.0622568	0.0619919	5.06765e-05
656	0.0610359	0.0619904	5.06202e-05
657	0.0616887	0.06199	5.05452e-05
658	0.0615467	0.0619893	5.04729e-05
659	0.0607849	0.0619875	5.04294e-05
660	0.0615621	0.0619868	5.03571e-05
661	0.061	0.0619853	5.0303e-05
662	0.0611217	0.061984	5.02439e-05
663	0.0627571	0.0619852	5.01817e-05
664	0.0622787	0.0619856	5.01081e-05
665	0.0608347	0.0619839	5.00626e-05
666	0.06149	0.0619832	4.99929e-05
667	0.0606521	0.0619812	4.99578e-05
668	0.0614627	0.0619804	4.9889e-05
669	0.0623953	0.061981	4.98183e-05
670	0.0609124	0.0619794	4.97695e-05
671	0.0621371	0.0619797	4.96959e-05
672	0.0628396	0.0619809	4.96384e-05
673	0.0633972	0.061983	4.96092e-05
674	0.0632392	0.0619849	4.95706e-05
675	0.0619327	0.0619848	4.94972e-05
676	0.0614768	0.0619841	4.94297e-05
677	0.062194	0.0619844	4.93577e-05
678	0.0645152	0.0619881	4.94258e-05
679	0.063695	0.0619906	4.94169e-05
680	0.0611501	0.0619894	4.93597e-05
681	0.0635315	0.0619917	4.93391e-05
682	0.0645598	0.0619954	4.94103e-05
683	0.0644752	0.0619991	4.94711e-05
684	0.062336	0.0619995	4.94013e-05
685	0.0614906	0.0619988	4.93347e-05
686	0.0625506	0.0619996	4.92694e-05
687	0.0634687	0.0620017	4.9244e-05
688	0.0627242	0.0620028	4.91837e-05
689	0.0619568	0.0620027	4.91123e-05
690	0.0616238	0.0620022	4.90442e-05
691	0.0601807	0.0619995	4.9044e-05
692	0.0605073	0.0619974	4.90205e-05
693	0.0605359	0.0619953	4.89951e-05
694	0.0594463	0.0619916	4.9062e-05
695	0.0604433	0.0619894	4.9042e-05
696	0.0620479	0.0619895	4.89716e-05
697	0.0629455	0.0619908	4.89205e-05
698	0.062718	0.0619919	4.88615e-05
699	0.0622867	0.0619923	4.87934e-05
700	0.0610532	0.061991	4.87422e-05
701	0.0606656	0.0619891	4.87093e-05
702	0.0616854	0.0619886	4.86418e-05
703	0.0618605	0.0619885	4.8573e-05
704	0.0595815	0.061985	4.86242e-05
705	0.0585134	0.0619801	4.88039e-05
706	0.0602185	0.0619776	4.87985e-05
707	0.0619448	0.0619776	4.87295e-05
708	0.0611129	0.0619763	4.8676e-05
709	0.0620318	0.0619764	4.86074e-05
710	0.0626729	0.0619774	4.85489e-05
711	0.0614937	0.0619767	4.84853e-05
712	0.0593541	0.061973	4.85569e-05
713	0.0612091	0.061972	4.85007e-05
714	0.0620884	0.0619721	4.8433e-05
715	0.0599793	0.0619693	4.84454e-05
716	0.0618086	0.0619691	4.83783e-05
717	0.061277	0.0619682	4.83204e-05
718	0.0609321	0.0619667	4.82747e-05
719	0.0626713	0.0619677	4.82175e-05
720	0.0601413	0.0619652	4.82172e-05
721	0.0592064	0.0619613	4.83019e-05
722	0.0595693	0.061958	4.83485e-05
723	0.0595629	0.0619547	4.83949e-05
724	0.0620128	0.0619548	4.83282e-05
725	0.0621061	0.061955	4.8262e-05
726	0.0618079	0.0619548	4.81959e-05
727	0.060629	0.061953	4.81641e-05
728	0.0611758	0.0619519	4.81098e-05
729	0.0602433	0.0619496	4.81008e-05
730	0.0604778	0.0619475	4.80772e-05
731	0.0598779	0.0619447	4.80947e-05
732	0.061953	0.0619447	4.8029e-05
733	0.0617202	0.0619444	4.79645e-05
734	0.062204	0.0619448	4.79004e-05
735	0.0619185	0.0619447	4.78353e-05
736	0.0619569	0.0619447	4.77703e-05
737	0.0619342	0.0619447	4.77054e-05
738	0.0635255	0.0619469	4.76889e-05
739	0.0638534	0.0619495	4.76941e-05
740	0.0622685	0.0619499	4.76316e-05
741	0.0602333	0.0619476	4.76236e-05
742	0.0600997	0.0619451	4.76245e-05
743	0.0617147	0.0619448	4.75614e-05
744	0.0629339	0.0619461	4.7516e-05
745	0.0638663	0.0619487	4.75221e-05
746	0.0629315	0.06195	4.74767e-05
747	0.0621774	0.0619503	4.74141e-05
748	0.0618573	0.0619502	4.73509e-05
749	0.0609163	0.0619488	4.73078e-05
750	0.0601953	0.0619465	4.73024e-05
751	0.0623018	0.0619469	4.72418e-05
752	0.0622053	0.0619473	4.71802e-05
753	0.0628002	0.0619484	4.71312e-05
754	0.0622635	0.0619488	4.70705e-05
755	0.0633296	0.0619507	4.70437e-05
756	0.0640738	0.0619535	4.70652e-05
757	0.0638279	0.0619559	4.70681e-05
758	0.0651825	0.0619602	4.71981e-05
759	0.0639414	0.0619628	4.72081e-05
760	0.06494	0.0619667	4.73082e-05
761	0.0655225	0.0619714	4.74762e-05
762	0.0640846	0.0619742	4.74948e-05
763	0.0621631	0.0619744	4.74332e-05
764	0.0610337	0.0619732	4.73871e-05
765	0.0619087	0.0619731	4.73253e-05
766	0.0633656	0.0619749	4.72984e-05
767	0.0631502	0.0619764	4.72615e-05
768	0.0626196	0.0619773	4.72074e-05
769	0.0639918	0.0619799	4.72186e-05
770	0.0633261	0.0619817	4.71897e-05
771	0.0635188	0.0619836	4.71706e-05
772	0.063802	0.061986	4.71682e-05
773	0.0633221	0.0619877	4.71389e-05
774	0.0629839	0.061989	4.70955e-05
775	0.0634295	0.0619909	4.70714e-05
776	0.0635299	0.0619929	4.70525e-05
777	0.0647888	0.0619965	4.71294e-05
778	0.0636205	0.0619985	4.7115e-05
779	0.0630932	0.062	4.70755e-05
780	0.0629832	0.0620012	4.7032e-05
781	0.0634601	0.0620031	4.70089e-05
782	0.0642489	0.062006	4.70364e-05
783	0.0656934	0.0620107	4.72115e-05
784	0.0646486	0.062014	4.7271e-05
785	0.0651057	0.062018	4.73746e-05
786	0.063362	0.0620197	4.73452e-05
787	0.0623612	0.0620201	4.7287e-05
788	0.0610345	0.0620189	4.72435e-05
789	0.0614043	0.0620181	4.71901e-05
790	0.061388	0.0620173	4.71371e-05
791	0.0612534	0.0620163	4.70874e-05
792	0.0606515	0.0620146	4.70594e-05
793	0.0617468	0.0620143	4.70013e-05
794	0.0617815	0.062014	4.6943e-05
795	0.062121	0.0620141	4.68842e-05
796	0.0624904	0.0620147	4.68291e-05
797	0.0636297	0.0620167	4.68141e-05
798	0.063485	0.0620186	4.67916e-05
799	0.0657512	0.0620232	4.69657e-05
800	0.063961	0.0620257	4.69694e-05
801	0.0637791	0.0620278	4.69618e-05
802	0.0634494	0.0620296	4.69366e-05
803	0.0638868	0.0620319	4.69351e-05
804	0.0646763	0.0620352	4.69918e-05
805	0.065888	0.06204	4.71766e-05
806	0.0630009	0.0620412	4.71331e-05
807	0.0619952	0.0620411	4.70747e-05
808	0.0627563	0.062042	4.70248e-05
809	0.0630599	0.0620433	4.69835e-05
810	0.0619436	0.0620432	4.69256e-05
811	0.0609674	0.0620418	4.68865e-05
812	0.0608132	0.0620403	4.68532e-05
813	0.0595909	0.0620373	4.68923e-05
814	0.0613989	0.0620365	4.68413e-05
815	0.0626145	0.0620372	4.67892e-05
816	0.0618491	0.062037	4.67324e-05
817	0.0620776	0.062037	4.66752e-05
818	0.0629166	0.0620381	4.66306e-05
819	0.0617227	0.0620377	4.65752e-05
820	0.0627461	0.0620386	4.65264e-05
821	0.0632793	0.0620401	4.64943e-05
822	0.0622748	0.0620404	4.64386e-05
823	0.0609288	0.062039	4.64018e-05
824	0.0611002	0.0620379	4.63595e-05
825	0.0608444	0.0620365	4.63259e-05
826	0.0616925	0.062036	4.62717e-05
827	0.0627955	0.062037	4.62248e-05
828	0.0601789	0.0620347	4.62234e-05
829	0.0597206	0.0620319	4.62519e-05
830	0.0606253	0.0620302	4.62272e-05
831	0.0612555	0.0620293	4.6181e-05
832	0.0618935	0.0620291	4.61257e-05
833	0.0639759	0.0620315	4.61295e-05
834	0.0621932	0.0620317	4.60746e-05
835	0.0605577	0.0620299	4.60533e-05
836	0.0599032	0.0620274	4.60684e-05
837	0.0623236	0.0620277	4.60147e-05
838	0.0634928	0.0620295	4.5993e-05
839	0.0639862	0.0620318	4.59973e-05
840	0.0631576	0.0620331	4.5962e-05
841	0.0622786	0.0620334	4.59083e-05
842	0.0616097	0.0620329	4.58565e-05
843	0.0626172	0.0620336	4.58074e-05
844	0.0623372	0.062034	4.57545e-05
845	0.0609608	0.0620327	4.5718e-05
846	0.0601107	0.0620304	4.57204e-05
847	0.0618591	0.0620302	4.56668e-05
848	0.0611319	0.0620292	4.56253e-05
849	0.0612779	0.0620283	4.55801e-05
850	0.0598849	0.0620258	4.55962e-05
851	0.0605348	0.062024	4.55763e-05
852	0.0605412	0.0620223	4.5556e-05
853	0.0605091	0.0620205	4.55371e-05
854	0.0600505	0.0620182	4.55422e-05
855	0.061874	0.062018	4.54892e-05
856	0.0623587	0.0620184	4.54378e-05
857	0.0631839	0.0620198	4.54051e-05
858	0.0635747	0.0620216	4.53884e-05
859	0.0624585	0.0620221	4.53384e-05
860	0.0614435	0.0620214	4.52907e-05
861	0.0630455	0.0620226	4.52537e-05
862	0.0640934	0.062025	4.52649e-05
863	0.0643345	0.0620277	4.52915e-05
864	0.0638033	0.0620298	4.52857e-05
865	0.0626354	0.0620305	4.52387e-05
866	0.0629159	0.0620315	4.5198e-05
867	0.0619329	0.0620314	4.51461e-05
868	0.0603607	0.0620294	4.51351e-05
869	0.0612958	0.0620286	4.5091e-05
870	0.0613143	0.0620278	4.50467e-05
871	0.0619484	0.0620277	4.4995e-05
872	0.062239	0.0620279	4.49441e-05
873	0.0631207	0.0620292	4.491e-05
874	0.0623462	0.0620295	4.48601e-05
875	0.0618178	0.0620293	4.48095e-05
876	0.0622999	0.0620296	4.47594e-05
877	0.0623938	0.06203	4.47103e-05
878	0.0631185	0.0620313	4.46766e-05
879	0.0614248	0.0620306	4.46311e-05
880	0.0633556	0.0620321	4.46057e-05
881	0.0631203	0.0620333	4.45722e-05
882	0.0619389	0.0620332	4.45218e-05
883	0.0605365	0.0620315	4.45036e-05
884	0.0597758	0.062029	4.45264e-05
885	0.0586144	0.0620251	4.46429e-05
886	0.0599735	0.0620228	4.46525e-05
887	0.0615737	0.0620223	4.46051e-05
888	0.061852	0.0620221	4.45552e-05
889	0.0631419	0.0620233	4.45229e-05
890	0.0639979	0.0620256	4.45281e-05
891	0.0624988	0.0620261	4.44813e-05
892	0.062296	0.0620264	4.44325e-05
893	0.0620348	0.0620264	4.43827e-05
894	0.0617199	0.0620261	4.43344e-05
895	0.0603793	0.0620242	4.4323e-05
896	0.0606898	0.0620227	4.42986e-05
897	0.0616017	0.0620223	4.42517e-05
898	0.0606444	0.0620207	4.4229e-05
899	0.060384	0.0620189	4.42173e-05
900	0.0606421	0.0620174	4.41946e-05
901	0.0613961	0.0620167	4.41509e-05
902	0.062191	0.0620169	4.41024e-05
903	0.0615181	0.0620163	4.4057e-05
904	0.059687	0.0620138	4.40836e-05
905	0.0601829	0.0620117	4.40812e-05
906	0.0596062	0.0620091	4.41125e-05
907	0.061141	0.0620081	4.40742e-05
908	0.0614173	0.0620075	4.40305e-05
909	0.0611477	0.0620065	4.39922e-05
910	0.0603886	0.0620047	4.39798e-05
911	0.0611795	0.0620038	4.39408e-05
912	0.0623385	0.0620042	4.38942e-05
913	0.0628317	0.0620051	4.38555e-05
914	0.0632382	0.0620065	4.38282e-05
915	0.0626728	0.0620072	4.37864e-05
916	0.0633293	0.0620086	4.37624e-05
917	0.0644463	0.0620113	4.37953e-05
918	0.0622896	0.0620116	4.37486e-05
919	0.0610912	0.0620106	4.37125e-05
920	0.0607825	0.0620093	4.36854e-05
921	0.0621989	0.0620095	4.36384e-05
922	0.0628999	0.0620104	4.36018e-05
923	0.062759	0.0620112	4.35621e-05
924	0.061884	0.0620111	4.35151e-05
925	0.0618952	0.062011	4.34683e-05
926	0.0619037	0.0620109	4.34215e-05
927	0.0617546	0.0620106	4.33755e-05
928	0.062355	0.062011	4.33304e-05
929	0.0629356	0.062012	4.32952e-05
930	0.0646571	0.0620148	4.33419e-05
931	0.063063	0.0620159	4.331e-05
932	0.0635567	0.0620176	4.32951e-05
933	0.0627789	0.0620184	4.32564e-05
934	0.0651256	0.0620217	4.33378e-05
935	0.0623821	0.0620221	4.32931e-05
936	0.0634207	0.0620236	4.32727e-05
937	0.062926	0.0620246	4.32372e-05
938	0.0622829	0.0620248	4.3192e-05
939	0.0613777	0.0620241	4.31515e-05
940	0.0609873	0.062023	4.31197e-05
941	0.0625764	0.0620236	4.30779e-05
942	0.0653862	0.0620272	4.31798e-05
943	0.0642156	0.0620295	4.31963e-05
944	0.0643701	0.062032	4.32217e-05
945	0.0643956	0.0620345	4.32482e-05
946	0.0651348	0.0620378	4.33265e-05
947	0.065351	0.0620413	4.34218e-05
948	0.0648401	0.0620442	4.34762e-05
949	0.0647555	0.0620471	4.35242e-05
950	0.0631751	0.0620483	4.34946e-05
951	0.0625555	0.0620488	4.34521e-05
952	0.0637635	0.0620506	4.34438e-05
953	0.0626387	0.0620512	4.34026e-05
954	0.0619746	0.0620511	4.33571e-05
955	0.0626969	0.0620518	4.3317e-05
956	0.061415	0.0620512	4.32768e-05
957	0.0623256	0.0620514	4.32326e-05
958	0.063254	0.0620527	4.32056e-05
959	0.061341	0.062052	4.3167e-05
960	0.0615493	0.0620514	4.31252e-05
961	0.061249	0.0620506	4.30884e-05
962	0.0611712	0.0620497	4.30533e-05
963	0.0618611	0.0620495	4.3009e-05
964	0.0633039	0.0620508	4.29841e-05
965	0.0626663	0.0620514	4.29443e-05
966	0.0639487	0.0620534	4.29447e-05
967	0.0639134	0.0620553	4.29434e-05
968	0.0630626	0.0620564	4.29116e-05
969	0.0628389	0.0620572	4.28749e-05
970	0.0634809	0.0620586	4.28558e-05
971	0.064094	0.0620607	4.28629e-05
972	0.0640095	0.0620627	4.28657e-05
973	0.0632765	0.062064	4.28398e-05
974	0.0638254	0.0620658	4.28339e-05
975	0.0670619	0.0620709	4.30954e-05
976	0.0646338	0.0620735	4.31312e-05
977	0.0626185	0.0620741	4.30907e-05
978	0.062593	0.0620746	4.30499e-05
979	0.0630515	0.0620756	4.30175e-05
980	0.0640894	0.0620777	4.30226e-05
981	0.0629923	0.0620786	4.29889e-05
982	0.0637906	0.0620804	4.29804e-05
983	0.0624583	0.0620807	4.29384e-05
984	0.0611504	0.0620798	4.29052e-05
985	0.061569	0.0620793	4.28648e-05
986	0.062367	0.0620796	4.28223e-05
987	0.0618528	0.0620793	4.27795e-05
988	0.0630619	0.0620803	4.27478e-05
989	0.0618975	0.0620801	4.2705e-05
990	0.0625866	0.0620807	4.26649e-05
991	0.0621504	0.0620807	4.26219e-05
992	0.0603314	0.062079	4.26154e-05
993	0.0615375	0.0620784	4.2576e-05
994	0.0639699	0.0620803	4.25756e-05
995	0.0646167	0.0620829	4.26091e-05
996	0.0635575	0.0620844	4.2592e-05
997	0.0624067	0.0620847	4.25505e-05
998	0.0611663	0.0620838	4.25178e-05
999	0.0619009	0.0620836	4.24757e-05
1000	0.0609034	0.0620824	4.24496e-05
