BLOCK:	ACTUAL_T:	T_AVE:	ERROR:
771	1.2721	1.24155	0.000944094
772	1.27748	1.2416	0.000944018
773	1.26849	1.24163	0.000943437
774	1.26184	1.24166	0.00094258
775	1.26999	1.2417	0.000942072
776	1.2734	1.24174	0.000941743
777	1.29776	1.24181	0.000943287
778	1.27345	1.24185	0.000942951
779	1.26487	1.24188	0.000942204
780	1.26134	1.2419	0.000941326
781	1.27149	1.24194	0.000940883
782	1.28679	1.242	0.000941426
783	1.31572	1.24209	0.000944919
784	1.29476	1.24216	0.000946098
785	1.30493	1.24224	0.000948266
786	1.26981	1.24228	0.000947708
787	1.2487	1.24228	0.000946539
788	1.22293	1.24226	0.000945657
789	1.22929	1.24224	0.000944601
790	1.23024	1.24223	0.000943527
791	1.22642	1.24221	0.000942546
792	1.21549	1.24217	0.000941959
793	1.23597	1.24217	0.000940804
794	1.23709	1.24216	0.000939641
795	1.24429	1.24216	0.000938463
796	1.25137	1.24217	0.000937355
797	1.27438	1.24221	0.00093705
798	1.27269	1.24225	0.000936653
799	1.31676	1.24235	0.000940112
800	1.28147	1.2424	0.000940208
801	1.27761	1.24244	0.000940061
802	1.2716	1.24248	0.000939592
803	1.28001	1.24252	0.000939584
804	1.29614	1.24259	0.000940779
805	1.31891	1.24268	0.000944376
806	1.26273	1.24271	0.000943531
807	1.2419	1.24271	0.000942363
808	1.25606	1.24272	0.000941341
809	1.26373	1.24275	0.000940536
810	1.2416	1.24275	0.000939376
811	1.22149	1.24272	0.000938583
812	1.21821	1.24269	0.000937913
813	1.19392	1.24263	0.000938675
814	1.23027	1.24262	0.000937645
815	1.25343	1.24263	0.000936588
816	1.23863	1.24263	0.000935453
817	1.24478	1.24263	0.000934312
818	1.26015	1.24265	0.000933415
819	1.23612	1.24264	0.00093231
820	1.25653	1.24266	0.000931327
821	1.26711	1.24269	0.000930668
822	1.24796	1.24269	0.000929558
823	1.22034	1.24267	0.000928825
824	1.22361	1.24264	0.000927986
825	1.21823	1.24261	0.000927333
826	1.23502	1.24261	0.000926256
827	1.25761	1.24262	0.000925314
828	1.20505	1.24258	0.000925308
829	1.19585	1.24252	0.000925907
830	1.2146	1.24249	0.000925403
831	1.22653	1.24247	0.000924488
832	1.24065	1.24247	0.00092338
833	1.2807	1.24251	0.000923411
834	1.24597	1.24252	0.000922314
835	1.21328	1.24248	0.000921873
836	1.20048	1.24243	0.000922139
837	1.24773	1.24244	0.000921059
838	1.27178	1.24247	0.000920625
839	1.28063	1.24252	0.00092065
840	1.26537	1.24255	0.000919956
841	1.24705	1.24255	0.000918878
842	1.23354	1.24254	0.000917849
843	1.25439	1.24255	0.000916868
844	1.24873	1.24256	0.000915811
845	1.22175	1.24254	0.000915058
846	1.20475	1.24249	0.000915066
847	1.23818	1.24249	0.000914
848	1.22466	1.24247	0.000913164
849	1.22693	1.24245	0.000912271
850	1.20008	1.2424	0.000912559
851	1.21213	1.24236	0.000912179
852	1.21261	1.24233	0.000911777
853	1.21242	1.24229	0.000911382
854	1.203	1.24225	0.000911475
855	1.23964	1.24224	0.000910414
856	1.24922	1.24225	0.000909387
857	1.26536	1.24228	0.000908726
858	1.27261	1.24231	0.000908354
859	1.25093	1.24232	0.000907352
860	1.23106	1.24231	0.000906391
861	1.26311	1.24234	0.00090566
862	1.28338	1.24238	0.000905861
863	1.28787	1.24244	0.000906343
864	1.27805	1.24248	0.000906231
865	1.25511	1.24249	0.000905301
866	1.26018	1.24251	0.000904486
867	1.24029	1.24251	0.000903446
868	1.20956	1.24247	0.000903202
869	1.22787	1.24245	0.000902319
870	1.22854	1.24244	0.000901424
871	1.24139	1.24244	0.00090039
872	1.24673	1.24244	0.000899371
873	1.26397	1.24247	0.000898678
874	1.2488	1.24247	0.000897679
875	1.23854	1.24247	0.000896665
876	1.24807	1.24248	0.000895664
877	1.25049	1.24249	0.000894689
878	1.26423	1.24251	0.000894013
879	1.23083	1.2425	0.000893095
880	1.26908	1.24253	0.00089259
881	1.26442	1.24255	0.000891923
882	1.24071	1.24255	0.000890914
883	1.21359	1.24252	0.000890509
884	1.19806	1.24247	0.00089092
885	1.17436	1.24239	0.000893232
886	1.20153	1.24234	0.000893413
887	1.23265	1.24233	0.000892473
888	1.2392	1.24233	0.000891475
889	1.26521	1.24235	0.000890843
890	1.28196	1.2424	0.000890953
891	1.25279	1.24241	0.000890029
892	1.2483	1.24242	0.000889056
893	1.24268	1.24242	0.00088806
894	1.23645	1.24241	0.000887092
895	1.20961	1.24237	0.000886858
896	1.21585	1.24234	0.000886362
897	1.23314	1.24233	0.000885433
898	1.21477	1.2423	0.000884979
899	1.20979	1.24227	0.000884733
900	1.21537	1.24224	0.000884255
901	1.23064	1.24222	0.000883367
902	1.24459	1.24223	0.000882392
903	1.23119	1.24222	0.000881499
904	1.1954	1.24216	0.000882044
905	1.20539	1.24212	0.000882005
906	1.19446	1.24207	0.000882599
907	1.22468	1.24205	0.000881834
908	1.22979	1.24204	0.000880966
909	1.22462	1.24202	0.000880205
910	1.21019	1.24198	0.000879933
911	1.22618	1.24197	0.000879138
912	1.24917	1.24197	0.000878209
913	1.25835	1.24199	0.00087743
914	1.26642	1.24202	0.000876878
915	1.25585	1.24203	0.00087605
916	1.26818	1.24206	0.000875558
917	1.29066	1.24212	0.000876205
918	1.24732	1.24212	0.000875269
919	1.22352	1.2421	0.000874551
920	1.21836	1.24208	0.000873981
921	1.24582	1.24208	0.000873041
922	1.26058	1.2421	0.000872325
923	1.25739	1.24212	0.000871537
924	1.24038	1.24211	0.000870596
925	1.24009	1.24211	0.000869658
926	1.24023	1.24211	0.000868721
927	1.237	1.2421	0.000867801
928	1.24914	1.24211	0.000866899
929	1.26088	1.24213	0.000866201
930	1.2944	1.24219	0.000867091
931	1.26426	1.24221	0.000866484
932	1.27272	1.24224	0.000866172
933	1.2583	1.24226	0.000865415
934	1.30349	1.24233	0.000866968
935	1.24991	1.24234	0.000866078
936	1.26896	1.24236	0.00086562
937	1.26049	1.24238	0.000864913
938	1.24706	1.24239	0.000864005
939	1.22958	1.24237	0.000863192
940	1.22096	1.24235	0.000862575
941	1.2532	1.24236	0.000861735
942	1.30944	1.24243	0.000863757
943	1.28729	1.24248	0.00086415
944	1.28925	1.24253	0.000864653
945	1.29051	1.24258	0.000865228
946	1.30435	1.24265	0.000866773
947	1.30876	1.24272	0.000868665
948	1.29975	1.24278	0.000869829
949	1.29696	1.24283	0.000870785
950	1.26637	1.24286	0.000870221
951	1.25346	1.24287	0.000869377
952	1.27667	1.24291	0.000869188
953	1.25435	1.24292	0.000868359
954	1.2418	1.24292	0.00086745
955	1.2562	1.24293	0.000866653
956	1.23007	1.24292	0.000865851
957	1.24888	1.24292	0.000864968
958	1.26567	1.24295	0.000864391
959	1.22829	1.24293	0.000863625
960	1.23329	1.24292	0.000862784
961	1.22746	1.24291	0.000862036
962	1.22543	1.24289	0.000861331
963	1.23969	1.24288	0.000860443
964	1.26709	1.24291	0.000859917
965	1.25524	1.24292	0.000859121
966	1.28042	1.24296	0.000859108
967	1.27959	1.243	0.000859054
968	1.26272	1.24302	0.000858408
969	1.25929	1.24304	0.000857687
970	1.27209	1.24307	0.000857325
971	1.28346	1.24311	0.000857451
972	1.28239	1.24315	0.000857521
973	1.26682	1.24317	0.000856985
974	1.27878	1.24321	0.000856884
975	1.34202	1.24331	0.000861978
976	1.2948	1.24336	0.000862708
977	1.25488	1.24338	0.000861905
978	1.25391	1.24339	0.000861091
979	1.26191	1.2434	0.00086042
980	1.28324	1.24345	0.000860501
981	1.26174	1.24346	0.000859826
982	1.27778	1.2435	0.00085966
983	1.25067	1.24351	0.000858817
984	1.22488	1.24349	0.000858153
985	1.2332	1.24348	0.000857345
986	1.24969	1.24348	0.000856499
987	1.23871	1.24348	0.000855645
988	1.26261	1.2435	0.000854998
989	1.2402	1.24349	0.00085414
990	1.25359	1.2435	0.000853338
991	1.24499	1.24351	0.000852478
992	1.20932	1.24347	0.000852315
993	1.23098	1.24346	0.000851549
994	1.28128	1.2435	0.000851542
995	1.29478	1.24355	0.000852245
996	1.27258	1.24358	0.000851887
997	1.25016	1.24358	0.000851058
998	1.22591	1.24357	0.00085039
999	1.23915	1.24356	0.00084955
1000	1.22	1.24354	0.000849027
