BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
332	1.46393	1.4638	5.83024e-06
333	1.46396	1.4638	5.83289e-06
334	1.46385	1.4638	5.8176e-06
335	1.46393	1.4638	5.81272e-06
336	1.46387	1.4638	5.79965e-06
337	1.46396	1.4638	5.802e-06
338	1.46376	1.4638	5.78608e-06
339	1.46385	1.4638	5.77102e-06
340	1.46387	1.4638	5.75833e-06
341	1.46375	1.4638	5.74307e-06
342	1.4638	1.4638	5.72628e-06
343	1.46387	1.4638	5.71316e-06
344	1.46364	1.4638	5.71414e-06
345	1.46374	1.4638	5.7e-06
346	1.46374	1.4638	5.68599e-06
347	1.46369	1.4638	5.67887e-06
348	1.46377	1.4638	5.66325e-06
349	1.46374	1.4638	5.64945e-06
350	1.46377	1.4638	5.63386e-06
351	1.46381	1.4638	5.61797e-06
352	1.46384	1.4638	5.60323e-06
353	1.46384	1.4638	5.58865e-06
354	1.46367	1.4638	5.58444e-06
355	1.46387	1.4638	5.57283e-06
356	1.46377	1.4638	5.55758e-06
357	1.4637	1.4638	5.5484e-06
358	1.46379	1.4638	5.53297e-06
359	1.46377	1.4638	5.5181e-06
360	1.46371	1.4638	5.50759e-06
361	1.46362	1.4638	5.5131e-06
362	1.46372	1.4638	5.50248e-06
363	1.46369	1.4638	5.49519e-06
364	1.46375	1.4638	5.4813e-06
365	1.4638	1.4638	5.46628e-06
366	1.4637	1.4638	5.45763e-06
367	1.46379	1.4638	5.44281e-06
368	1.46386	1.4638	5.43107e-06
369	1.46378	1.4638	5.41644e-06
370	1.46392	1.4638	5.41203e-06
371	1.464	1.4638	5.42402e-06
372	1.46391	1.4638	5.41796e-06
373	1.46393	1.4638	5.4149e-06
374	1.46392	1.4638	5.41082e-06
375	1.46373	1.4638	5.39981e-06
376	1.46391	1.4638	5.39328e-06
377	1.46384	1.4638	5.37991e-06
378	1.46387	1.4638	5.36904e-06
379	1.46379	1.4638	5.35491e-06
380	1.46386	1.4638	5.34297e-06
381	1.46373	1.4638	5.33211e-06
382	1.46368	1.4638	5.32739e-06
383	1.46358	1.4638	5.3432e-06
384	1.46363	1.4638	5.34637e-06
385	1.46365	1.4638	5.34668e-06
386	1.46373	1.4638	5.336e-06
387	1.46374	1.4638	5.32431e-06
388	1.46372	1.4638	5.31444e-06
389	1.46386	1.4638	5.30355e-06
390	1.46396	1.4638	5.3065e-06
391	1.46389	1.4638	5.29799e-06
392	1.4639	1.4638	5.29089e-06
393	1.46379	1.4638	5.27745e-06
394	1.46375	1.4638	5.26522e-06
395	1.46373	1.4638	5.25477e-06
396	1.46369	1.4638	5.24842e-06
397	1.46381	1.4638	5.23533e-06
398	1.46356	1.4638	5.25532e-06
399	1.46357	1.4638	5.27224e-06
400	1.4635	1.46379	5.31042e-06
401	1.46352	1.46379	5.34177e-06
402	1.46358	1.46379	5.35376e-06
403	1.46367	1.46379	5.34992e-06
404	1.46359	1.46379	5.3592e-06
405	1.46358	1.46379	5.37137e-06
406	1.46369	1.46379	5.36376e-06
407	1.46386	1.46379	5.35289e-06
408	1.46389	1.46379	5.34538e-06
409	1.46401	1.46379	5.35834e-06
410	1.46386	1.46379	5.3478e-06
411	1.4639	1.46379	5.3417e-06
412	1.4638	1.46379	5.32875e-06
413	1.4638	1.46379	5.3159e-06
414	1.46376	1.46379	5.30374e-06
415	1.46379	1.46379	5.29096e-06
416	1.46386	1.46379	5.28076e-06
417	1.46375	1.46379	5.26892e-06
418	1.46388	1.46379	5.26006e-06
419	1.46384	1.46379	5.24859e-06
420	1.46377	1.46379	5.23629e-06
421	1.46387	1.46379	5.22704e-06
422	1.46395	1.46379	5.22741e-06
423	1.46397	1.46379	5.23236e-06
424	1.464	1.46379	5.24144e-06
425	1.46392	1.4638	5.23695e-06
426	1.46379	1.4638	5.22469e-06
427	1.46379	1.4638	5.21249e-06
428	1.46372	1.46379	5.20349e-06
429	1.46371	1.46379	5.19523e-06
430	1.46393	1.4638	5.19314e-06
431	1.46397	1.4638	5.19665e-06
432	1.46386	1.4638	5.1865e-06
433	1.46386	1.4638	5.17699e-06
434	1.46394	1.4638	5.17613e-06
435	1.4638	1.4638	5.16423e-06
436	1.4639	1.4638	5.15749e-06
437	1.46373	1.4638	5.14803e-06
438	1.4637	1.4638	5.14056e-06
439	1.46381	1.4638	5.12894e-06
440	1.46374	1.4638	5.11893e-06
441	1.46385	1.4638	5.10871e-06
442	1.46389	1.4638	5.10149e-06
443	1.46394	1.4638	5.09963e-06
444	1.46407	1.4638	5.12543e-06
445	1.46398	1.4638	5.13113e-06
446	1.46393	1.4638	5.12832e-06
447	1.46399	1.4638	5.13573e-06
448	1.4639	1.4638	5.12935e-06
449	1.46396	1.4638	5.13022e-06
450	1.46385	1.4638	5.12024e-06
451	1.46386	1.4638	5.11069e-06
452	1.46378	1.4638	5.09957e-06
453	1.4638	1.4638	5.08832e-06
454	1.46375	1.4638	5.07815e-06
455	1.46372	1.4638	5.06997e-06
456	1.4636	1.4638	5.07758e-06
457	1.46364	1.4638	5.07817e-06
458	1.46374	1.4638	5.06874e-06
459	1.46372	1.4638	5.0609e-06
460	1.46366	1.4638	5.05863e-06
461	1.46368	1.4638	5.05376e-06
462	1.46381	1.4638	5.04287e-06
463	1.46379	1.4638	5.03204e-06
464	1.46377	1.4638	5.02151e-06
465	1.46397	1.4638	5.02426e-06
466	1.46376	1.4638	5.01421e-06
467	1.46371	1.4638	5.00734e-06
468	1.46351	1.4638	5.03322e-06
469	1.46362	1.4638	5.03622e-06
