BLOCK:	ACTUAL_T:	T_AVE:	ERROR:
645	0.78088	0.778303	0.000183541
646	0.777853	0.778303	0.000183258
647	0.783124	0.77831	0.000183126
648	0.77457	0.778304	0.000182934
649	0.781399	0.778309	0.000182715
650	0.768317	0.778294	0.000183079
651	0.79038	0.778312	0.000183737
652	0.764251	0.778291	0.000184716
653	0.775617	0.778287	0.000184479
654	0.779339	0.778288	0.000184204
655	0.783016	0.778295	0.000184064
656	0.773429	0.778288	0.000183933
657	0.78429	0.778297	0.000183879
658	0.773924	0.77829	0.00018372
659	0.777445	0.778289	0.000183446
660	0.781608	0.778294	0.000183237
661	0.767363	0.778278	0.000183704
662	0.779028	0.778279	0.00018343
663	0.78138	0.778283	0.000183213
664	0.778624	0.778284	0.000182938
665	0.772953	0.778276	0.000182838
666	0.78639	0.778288	0.000182969
667	0.773466	0.778281	0.000182838
668	0.781771	0.778286	0.000182639
669	0.770858	0.778275	0.000182703
670	0.780761	0.778279	0.000182468
671	0.779324	0.77828	0.000182203
672	0.787479	0.778294	0.000182445
673	0.772539	0.778285	0.000182374
674	0.778826	0.778286	0.000182105
675	0.776961	0.778284	0.000181846
676	0.782756	0.778291	0.000181697
677	0.777642	0.77829	0.000181431
678	0.781033	0.778294	0.000181209
679	0.773363	0.778287	0.000181087
680	0.776309	0.778284	0.000180845
681	0.777704	0.778283	0.000180581
682	0.781073	0.778287	0.000180363
683	0.771883	0.778278	0.000180342
684	0.77316	0.77827	0.000180234
685	0.782966	0.778277	0.000180101
686	0.776715	0.778275	0.000179853
687	0.777909	0.778274	0.000179592
688	0.77858	0.778275	0.000179331
689	0.782591	0.778281	0.00017918
690	0.773332	0.778274	0.000179064
691	0.782195	0.778279	0.000178895
692	0.771172	0.778269	0.000178931
693	0.778114	0.778269	0.000178673
694	0.785082	0.778279	0.000178685
695	0.773164	0.778271	0.000178579
696	0.779944	0.778274	0.000178339
697	0.777647	0.778273	0.000178085
698	0.772432	0.778265	0.000178027
699	0.779193	0.778266	0.000177777
700	0.78069	0.778269	0.000177557
701	0.777921	0.778269	0.000177304
702	0.7845	0.778278	0.000177273
703	0.771794	0.778269	0.000177261
704	0.778001	0.778268	0.00017701
705	0.783303	0.778275	0.000176903
706	0.770266	0.778264	0.000177015
707	0.784305	0.778272	0.000176971
708	0.777698	0.778272	0.000176723
709	0.78393	0.77828	0.000176654
710	0.771596	0.77827	0.000176656
711	0.784146	0.778278	0.0001766
712	0.774194	0.778273	0.000176446
713	0.777682	0.778272	0.0001762
714	0.777923	0.778271	0.000175954
715	0.777148	0.77827	0.000175715
716	0.783054	0.778277	0.000175596
717	0.77887	0.778277	0.000175353
718	0.777496	0.778276	0.000175113
719	0.783349	0.778283	0.000175011
720	0.770738	0.778273	0.000175082
721	0.785881	0.778283	0.000175156
722	0.780455	0.778286	0.00017494
723	0.781405	0.778291	0.000174751
724	0.776113	0.778288	0.000174535
725	0.774514	0.778283	0.000174372
726	0.78682	0.778294	0.000174528
727	0.772059	0.778286	0.000174499
728	0.785146	0.778295	0.000174513
729	0.771192	0.778285	0.000174546
730	0.77625	0.778283	0.000174329
731	0.784521	0.778291	0.000174299
732	0.771699	0.778282	0.000174294
733	0.773559	0.778276	0.000174175
734	0.791249	0.778293	0.000174832
735	0.774398	0.778288	0.000174675
736	0.782077	0.778293	0.000174513
737	0.775704	0.77829	0.000174312
738	0.780381	0.778293	0.000174098
739	0.781808	0.778297	0.000173928
740	0.78389	0.778305	0.000173857
741	0.784656	0.778313	0.000173834
742	0.772998	0.778306	0.000173747
743	0.786525	0.778317	0.000173865
744	0.775417	0.778313	0.000173675
745	0.777177	0.778312	0.000173448
746	0.778514	0.778312	0.000173216
747	0.779918	0.778314	0.000172997
748	0.78097	0.778318	0.000172803
749	0.775375	0.778314	0.000172616
750	0.781008	0.778318	0.000172424
751	0.778203	0.778317	0.000172194
752	0.778728	0.778318	0.000171966
753	0.775683	0.778314	0.000171773
754	0.780693	0.778318	0.000171574
755	0.781691	0.778322	0.000171405
756	0.77595	0.778319	0.000171207
757	0.776403	0.778316	0.000171
758	0.787576	0.778329	0.00017121
759	0.77949	0.77833	0.000170991
760	0.778391	0.77833	0.000170766
761	0.784498	0.778338	0.000170734
762	0.780158	0.778341	0.000170527
763	0.776954	0.778339	0.000170313
764	0.770697	0.778329	0.000170384
765	0.781053	0.778332	0.000170198
766	0.785857	0.778342	0.000170259
767	0.775405	0.778338	0.00017008
768	0.770904	0.778329	0.000170134
769	0.77798	0.778328	0.000169913
