BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
638	-6.38419	-6.38469	3.23729e-05
639	-6.384	-6.38469	3.23406e-05
640	-6.38432	-6.38469	3.22953e-05
641	-6.38408	-6.38469	3.22589e-05
642	-6.38547	-6.38469	3.22312e-05
643	-6.38612	-6.38469	3.22577e-05
644	-6.38589	-6.3847	3.22613e-05
645	-6.38468	-6.3847	3.22112e-05
646	-6.38374	-6.38469	3.21956e-05
647	-6.38446	-6.38469	3.21479e-05
648	-6.38389	-6.38469	3.21224e-05
649	-6.38529	-6.38469	3.20858e-05
650	-6.38427	-6.38469	3.20432e-05
651	-6.38498	-6.38469	3.1997e-05
652	-6.38379	-6.38469	3.19776e-05
653	-6.38372	-6.38469	3.19631e-05
654	-6.3855	-6.38469	3.19384e-05
655	-6.38513	-6.38469	3.18966e-05
656	-6.38456	-6.38469	3.18486e-05
657	-6.38379	-6.38469	3.18298e-05
658	-6.3827	-6.38469	3.19251e-05
659	-6.38426	-6.38469	3.18833e-05
660	-6.38546	-6.38469	3.18562e-05
661	-6.38543	-6.38469	3.1828e-05
662	-6.3824	-6.38469	3.19677e-05
663	-6.384	-6.38468	3.1936e-05
664	-6.3843	-6.38468	3.18931e-05
665	-6.3849	-6.38468	3.18469e-05
666	-6.38506	-6.38469	3.18041e-05
667	-6.38387	-6.38468	3.178e-05
668	-6.38552	-6.38469	3.17568e-05
669	-6.38433	-6.38468	3.17138e-05
670	-6.38346	-6.38468	3.17188e-05
671	-6.38383	-6.38468	3.16973e-05
672	-6.38475	-6.38468	3.16503e-05
673	-6.38424	-6.38468	3.16102e-05
674	-6.38369	-6.38468	3.15975e-05
675	-6.38528	-6.38468	3.15632e-05
676	-6.38503	-6.38468	3.15208e-05
677	-6.38414	-6.38468	3.14842e-05
678	-6.3851	-6.38468	3.14439e-05
679	-6.38526	-6.38468	3.1409e-05
680	-6.38541	-6.38468	3.13808e-05
681	-6.38502	-6.38468	3.13386e-05
682	-6.38513	-6.38468	3.12994e-05
683	-6.38487	-6.38468	3.12548e-05
684	-6.38531	-6.38469	3.12225e-05
685	-6.38455	-6.38468	3.11776e-05
686	-6.38566	-6.38469	3.11643e-05
687	-6.38568	-6.38469	3.11528e-05
688	-6.38538	-6.38469	3.11237e-05
689	-6.38397	-6.38469	3.10959e-05
690	-6.38369	-6.38469	3.10845e-05
691	-6.38389	-6.38469	3.10607e-05
692	-6.38416	-6.38468	3.10249e-05
693	-6.38336	-6.38468	3.10388e-05
694	-6.38485	-6.38468	3.0995e-05
695	-6.3853	-6.38468	3.0963e-05
696	-6.38421	-6.38468	3.0926e-05
697	-6.383	-6.38468	3.09759e-05
698	-6.3827	-6.38468	3.1061e-05
699	-6.38457	-6.38468	3.1017e-05
700	-6.38409	-6.38468	3.0984e-05
701	-6.38481	-6.38468	3.09404e-05
702	-6.38541	-6.38468	3.09139e-05
703	-6.38357	-6.38468	3.091e-05
704	-6.38566	-6.38468	3.08975e-05
705	-6.38548	-6.38468	3.08744e-05
706	-6.38337	-6.38468	3.08867e-05
707	-6.38526	-6.38468	3.08541e-05
708	-6.38456	-6.38468	3.0811e-05
709	-6.38407	-6.38468	3.07796e-05
710	-6.38484	-6.38468	3.07371e-05
711	-6.38592	-6.38468	3.07435e-05
712	-6.3833	-6.38468	3.07615e-05
713	-6.3851	-6.38468	3.07242e-05
714	-6.38426	-6.38468	3.06868e-05
715	-6.38359	-6.38468	3.06812e-05
716	-6.38508	-6.38468	3.06435e-05
717	-6.38562	-6.38468	3.06287e-05
718	-6.38542	-6.38468	3.06035e-05
719	-6.38462	-6.38468	3.0561e-05
720	-6.38473	-6.38468	3.05187e-05
721	-6.38504	-6.38468	3.04804e-05
722	-6.38467	-6.38468	3.04382e-05
723	-6.38446	-6.38468	3.03975e-05
724	-6.38536	-6.38468	3.03701e-05
725	-6.38444	-6.38468	3.03301e-05
726	-6.38495	-6.38468	3.02906e-05
727	-6.38446	-6.38468	3.02504e-05
728	-6.38537	-6.38468	3.02239e-05
729	-6.38374	-6.38468	3.02102e-05
730	-6.38567	-6.38468	3.01992e-05
731	-6.38613	-6.38468	3.02229e-05
732	-6.38394	-6.38468	3.01985e-05
733	-6.38377	-6.38468	3.01826e-05
734	-6.38514	-6.38468	3.01479e-05
735	-6.38435	-6.38468	3.01103e-05
736	-6.38406	-6.38468	3.00811e-05
737	-6.38528	-6.38468	3.00515e-05
738	-6.38534	-6.38468	3.0024e-05
739	-6.3842	-6.38468	2.99905e-05
740	-6.38308	-6.38468	3.00274e-05
741	-6.38544	-6.38468	3.00043e-05
742	-6.385	-6.38468	2.99669e-05
743	-6.3855	-6.38468	2.9947e-05
744	-6.38567	-6.38468	2.99363e-05
745	-6.38472	-6.38468	2.98961e-05
746	-6.38551	-6.38468	2.98764e-05
747	-6.38532	-6.38468	2.98487e-05
748	-6.38389	-6.38468	2.98277e-05
749	-6.38495	-6.38468	2.979e-05
750	-6.38512	-6.38468	2.97561e-05
751	-6.38591	-6.38469	2.97611e-05
752	-6.38471	-6.38469	2.97215e-05
753	-6.38403	-6.38468	2.96949e-05
754	-6.3849	-6.38468	2.9657e-05
755	-6.3843	-6.38468	2.96221e-05
756	-6.38488	-6.38468	2.95841e-05
757	-6.38464	-6.38468	2.9545e-05
758	-6.38527	-6.38469	2.95161e-05
759	-6.38591	-6.38469	2.95215e-05
760	-6.38551	-6.38469	2.95025e-05
761	-6.38601	-6.38469	2.9515e-05
762	-6.38491	-6.38469	2.94777e-05
763	-6.38425	-6.38469	2.94447e-05
764	-6.38492	-6.38469	2.94077e-05
765	-6.38601	-6.38469	2.942e-05
766	-6.38516	-6.38469	2.93879e-05
767	-6.38534	-6.38469	2.93616e-05
768	-6.38335	-6.38469	2.93756e-05
769	-6.38516	-6.38469	2.93436e-05
770	-6.38391	-6.38469	2.93231e-05
771	-6.38438	-6.38469	2.92878e-05
772	-6.38481	-6.38469	2.92503e-05
773	-6.38438	-6.38469	2.92152e-05
774	-6.38411	-6.38469	2.91871e-05
775	-6.385	-6.38469	2.91522e-05
776	-6.38504	-6.38469	2.91181e-05
777	-6.38503	-6.38469	2.90839e-05
778	-6.38617	-6.38469	2.91086e-05
779	-6.38414	-6.38469	2.90799e-05
780	-6.38454	-6.38469	2.90433e-05
781	-6.38558	-6.38469	2.90285e-05
782	-6.38488	-6.38469	2.89924e-05
783	-6.38591	-6.38469	2.8997e-05
784	-6.38551	-6.3847	2.89786e-05
785	-6.38634	-6.3847	2.90174e-05
786	-6.38528	-6.3847	2.899e-05
787	-6.38471	-6.3847	2.89532e-05
788	-6.38528	-6.3847	2.89258e-05
789	-6.38597	-6.3847	2.89336e-05
790	-6.38579	-6.3847	2.89301e-05
791	-6.38709	-6.38471	2.9051e-05
792	-6.38453	-6.38471	2.90152e-05
793	-6.38561	-6.38471	2.90013e-05
794	-6.38474	-6.38471	2.89648e-05
795	-6.38387	-6.38471	2.89476e-05
796	-6.38523	-6.38471	2.89186e-05
797	-6.38451	-6.38471	2.88834e-05
798	-6.38475	-6.38471	2.88472e-05
799	-6.38503	-6.38471	2.8814e-05
800	-6.3863	-6.38471	2.88467e-05
801	-6.38395	-6.38471	2.8826e-05
802	-6.38445	-6.38471	2.87919e-05
803	-6.38456	-6.38471	2.87566e-05
804	-6.38424	-6.38471	2.87267e-05
805	-6.38342	-6.3847	2.87357e-05
806	-6.38579	-6.38471	2.87318e-05
807	-6.38516	-6.38471	2.87017e-05
808	-6.38539	-6.38471	2.86787e-05
809	-6.38547	-6.38471	2.86589e-05
810	-6.38605	-6.38471	2.8671e-05
811	-6.38443	-6.38471	2.86377e-05
812	-6.3858	-6.38471	2.86337e-05
813	-6.38524	-6.38471	2.86058e-05
814	-6.38544	-6.38471	2.85846e-05
815	-6.38507	-6.38471	2.8553e-05
816	-6.38439	-6.38471	2.85208e-05
817	-6.38513	-6.38471	2.84905e-05
818	-6.38511	-6.38471	2.84598e-05
819	-6.38449	-6.38471	2.84264e-05
820	-6.38532	-6.38471	2.84015e-05
821	-6.38637	-6.38472	2.8438e-05
822	-6.38547	-6.38472	2.84181e-05
823	-6.38434	-6.38472	2.83872e-05
824	-6.38402	-6.38472	2.83652e-05
825	-6.38645	-6.38472	2.84082e-05
826	-6.38259	-6.38471	2.84902e-05
827	-6.38384	-6.38471	2.84752e-05
828	-6.38339	-6.38471	2.84856e-05
829	-6.38497	-6.38471	2.8453e-05
830	-6.3844	-6.38471	2.84212e-05
831	-6.38435	-6.38471	2.83904e-05
832	-6.38477	-6.38471	2.83564e-05
833	-6.38493	-6.38471	2.83235e-05
834	-6.38377	-6.38471	2.8312e-05
835	-6.38517	-6.38471	2.82833e-05
836	-6.38449	-6.38471	2.82508e-05
837	-6.3842	-6.38471	2.82236e-05
838	-6.3836	-6.38471	2.82209e-05
839	-6.38521	-6.38471	2.81936e-05
840	-6.38646	-6.38471	2.82365e-05
841	-6.38561	-6.38471	2.82229e-05
842	-6.38501	-6.38471	2.81915e-05
843	-6.38471	-6.38471	2.81581e-05
844	-6.38448	-6.38471	2.81261e-05
845	-6.3845	-6.38471	2.80939e-05
846	-6.38557	-6.38471	2.8079e-05
847	-6.38432	-6.38471	2.80497e-05
848	-6.38586	-6.38471	2.80493e-05
849	-6.38504	-6.38472	2.80188e-05
850	-6.38579	-6.38472	2.80145e-05
851	-6.38477	-6.38472	2.79817e-05
852	-6.38461	-6.38472	2.79491e-05
853	-6.38329	-6.38471	2.79664e-05
854	-6.38478	-6.38471	2.79338e-05
855	-6.38478	-6.38471	2.79012e-05
856	-6.38457	-6.38471	2.78691e-05
857	-6.3846	-6.38471	2.78369e-05
858	-6.38509	-6.38472	2.78078e-05
859	-6.38458	-6.38471	2.77759e-05
860	-6.38546	-6.38472	2.77572e-05
861	-6.38439	-6.38472	2.77275e-05
862	-6.38444	-6.38472	2.76973e-05
863	-6.38519	-6.38472	2.76707e-05
864	-6.38568	-6.38472	2.7661e-05
865	-6.38461	-6.38472	2.76293e-05
866	-6.38566	-6.38472	2.76186e-05
867	-6.38532	-6.38472	2.75954e-05
868	-6.38583	-6.38472	2.75932e-05
869	-6.38457	-6.38472	2.7562e-05
870	-6.38464	-6.38472	2.75305e-05
871	-6.38569	-6.38472	2.75216e-05
872	-6.38336	-6.38472	2.75344e-05
873	-6.38496	-6.38472	2.75042e-05
874	-6.38589	-6.38472	2.75056e-05
875	-6.38619	-6.38472	2.75252e-05
876	-6.38563	-6.38472	2.75133e-05
877	-6.38391	-6.38472	2.74976e-05
878	-6.38581	-6.38472	2.74941e-05
879	-6.38464	-6.38472	2.7463e-05
880	-6.38541	-6.38472	2.74428e-05
881	-6.38506	-6.38472	2.74143e-05
882	-6.38468	-6.38472	2.73833e-05
883	-6.3849	-6.38472	2.7353e-05
884	-6.38489	-6.38473	2.73227e-05
885	-6.38436	-6.38472	2.7295e-05
886	-6.38435	-6.38472	2.72674e-05
887	-6.38514	-6.38472	2.72408e-05
888	-6.38448	-6.38472	2.72116e-05
889	-6.38431	-6.38472	2.71849e-05
890	-6.38455	-6.38472	2.71551e-05
891	-6.38529	-6.38472	2.7132e-05
892	-6.38352	-6.38472	2.71354e-05
893	-6.38476	-6.38472	2.7105e-05
894	-6.38482	-6.38472	2.70749e-05
895	-6.38502	-6.38472	2.70467e-05
896	-6.38387	-6.38472	2.70333e-05
897	-6.38587	-6.38472	2.70334e-05
898	-6.38544	-6.38472	2.70152e-05
899	-6.38591	-6.38473	2.70174e-05
900	-6.38464	-6.38473	2.69875e-05
901	-6.38583	-6.38473	2.69852e-05
902	-6.38508	-6.38473	2.69582e-05
903	-6.3836	-6.38473	2.69574e-05
904	-6.38515	-6.38473	2.69317e-05
905	-6.38494	-6.38473	2.6903e-05
906	-6.38404	-6.38473	2.68839e-05
907	-6.38481	-6.38473	2.68544e-05
908	-6.38476	-6.38473	2.68249e-05
909	-6.38427	-6.38473	2.68001e-05
910	-6.38237	-6.38472	2.68958e-05
911	-6.38486	-6.38472	2.68667e-05
912	-6.38436	-6.38472	2.68402e-05
913	-6.38446	-6.38472	2.68124e-05
914	-6.38448	-6.38472	2.67843e-05
915	-6.38421	-6.38472	2.67609e-05
916	-6.38546	-6.38472	2.67437e-05
917	-6.38468	-6.38472	2.67146e-05
918	-6.38594	-6.38472	2.67182e-05
919	-6.38489	-6.38472	2.66898e-05
920	-6.38376	-6.38472	2.66815e-05
921	-6.38381	-6.38472	2.6671e-05
922	-6.38399	-6.38472	2.6654e-05
923	-6.38559	-6.38472	2.66416e-05
924	-6.38339	-6.38472	2.66519e-05
925	-6.38366	-6.38472	2.66478e-05
926	-6.38438	-6.38472	2.66215e-05
927	-6.38646	-6.38472	2.66593e-05
928	-6.38477	-6.38472	2.66306e-05
929	-6.38525	-6.38472	2.66081e-05
930	-6.38471	-6.38472	2.65795e-05
931	-6.38369	-6.38472	2.65738e-05
932	-6.38355	-6.38472	2.65748e-05
933	-6.3842	-6.38472	2.65521e-05
934	-6.38377	-6.38472	2.65432e-05
935	-6.38292	-6.38472	2.65841e-05
936	-6.38414	-6.38472	2.65628e-05
937	-6.38465	-6.38472	2.65346e-05
938	-6.38565	-6.38472	2.6525e-05
939	-6.38395	-6.38472	2.65093e-05
940	-6.38544	-6.38472	2.64924e-05
941	-6.3844	-6.38472	2.64664e-05
942	-6.38478	-6.38472	2.64384e-05
943	-6.38453	-6.38472	2.64111e-05
944	-6.38561	-6.38472	2.64002e-05
945	-6.38499	-6.38472	2.63739e-05
946	-6.38477	-6.38472	2.63461e-05
947	-6.38478	-6.38472	2.63184e-05
948	-6.38403	-6.38472	2.63006e-05
949	-6.38504	-6.38472	2.62751e-05
950	-6.38449	-6.38472	2.62485e-05
951	-6.3836	-6.38472	2.62472e-05
952	-6.38439	-6.38471	2.62218e-05
953	-6.38517	-6.38472	2.61988e-05
954	-6.38473	-6.38472	2.61713e-05
955	-6.38451	-6.38472	2.61447e-05
956	-6.38561	-6.38472	2.61343e-05
957	-6.38474	-6.38472	2.6107e-05
958	-6.38515	-6.38472	2.60836e-05
959	-6.38456	-6.38472	2.60569e-05
960	-6.38598	-6.38472	2.60632e-05
961	-6.38483	-6.38472	2.60363e-05
962	-6.38473	-6.38472	2.60093e-05
963	-6.38463	-6.38472	2.59824e-05
964	-6.38327	-6.38472	2.59989e-05
965	-6.38507	-6.38472	2.59745e-05
966	-6.38441	-6.38472	2.59495e-05
967	-6.38416	-6.38472	2.59292e-05
968	-6.38527	-6.38472	2.59088e-05
969	-6.38308	-6.38471	2.59369e-05
970	-6.3843	-6.38471	2.59138e-05
971	-6.38431	-6.38471	2.58904e-05
972	-6.38451	-6.38471	2.58646e-05
973	-6.38429	-6.38471	2.58417e-05
974	-6.38341	-6.38471	2.58498e-05
975	-6.38489	-6.38471	2.58239e-05
976	-6.38471	-6.38471	2.57974e-05
977	-6.38564	-6.38471	2.57885e-05
978	-6.38469	-6.38471	2.57621e-05
979	-6.38523	-6.38471	2.57412e-05
980	-6.38443	-6.38471	2.57166e-05
981	-6.38518	-6.38471	2.56947e-05
982	-6.38368	-6.38471	2.569e-05
983	-6.38316	-6.38471	2.57121e-05
984	-6.38593	-6.38471	2.57157e-05
985	-6.38422	-6.38471	2.56945e-05
986	-6.38464	-6.38471	2.56685e-05
987	-6.385	-6.38471	2.56442e-05
988	-6.3856	-6.38471	2.56339e-05
989	-6.38373	-6.38471	2.56273e-05
990	-6.38524	-6.38471	2.5607e-05
991	-6.38403	-6.38471	2.55905e-05
992	-6.38329	-6.38471	2.56046e-05
993	-6.38285	-6.38471	2.56475e-05
994	-6.38517	-6.38471	2.56258e-05
995	-6.38549	-6.38471	2.5612e-05
996	-6.38429	-6.38471	2.55898e-05
997	-6.38547	-6.38471	2.55756e-05
998	-6.38426	-6.38471	2.55538e-05
999	-6.38402	-6.38471	2.55376e-05
1000	-6.38584	-6.38471	2.55372e-05
