BLOCK:	DISTANCE:	ACTUAL_G:	AVE_GOFR:	ERROR:
6	2.7469	0.0469758	0.0474096	0.000308659
6	2.81154	0.0476123	0.0475362	0.000157761
6	2.87617	0.047229	0.0476772	0.000264786
6	2.9408	0.047621	0.047522	0.000198378
6	3.00544	0.0478209	0.0481755	0.000107264
6	3.07007	0.0488216	0.0485584	0.000189386
6	3.1347	0.0498225	0.0485054	0.000302546
6	3.19934	0.04882	0.0489075	0.000166201
6	3.26397	0.0488345	0.0491529	0.00017132
6	3.3286	0.0497532	0.0494275	0.000148508
6	3.39323	0.0495183	0.0496786	0.000135234
6	3.45787	0.0496543	0.0494568	9.64033e-05
6	3.5225	0.0502529	0.0497455	0.000183205
6	3.58713	0.0494938	0.0501763	0.000198535
6	3.65177	0.050864	0.0503703	0.00014812
6	3.7164	0.0506358	0.0502088	0.00021809
6	3.78103	0.0498161	0.0505447	0.000170683
6	3.84567	0.0512033	0.0505998	0.00012822
6	3.9103	0.0509861	0.050985	0.000126041
6	3.97493	0.0514497	0.0509446	0.000157678
6	4.03957	0.0518011	0.0510276	0.000228468
6	4.1042	0.0517683	0.0515265	9.0245e-05
6	4.16883	0.0510767	0.0512354	4.75258e-05
6	4.23346	0.0511619	0.0515044	0.000143518
6	4.2981	0.0515806	0.051626	8.09612e-05
6	4.36273	0.0521514	0.0519073	0.000145736
6	4.42736	0.051765	0.0519037	0.000103577
6	4.492	0.0522562	0.0523133	0.000155295
6	4.55663	0.0523712	0.0523435	0.000163866
6	4.62126	0.0525647	0.0522423	0.000101899
6	4.6859	0.0526204	0.0526255	9.72173e-05
6	4.75053	0.0527479	0.0526196	0.000170051
6	4.81516	0.052685	0.0529916	8.75232e-05
6	4.87979	0.052802	0.0528256	0.000101009
6	4.94443	0.0530499	0.0530173	0.00010429
6	5.00906	0.0533314	0.0531923	0.000166228
6	5.07369	0.0534974	0.0532496	8.78594e-05
6	5.13833	0.0538287	0.0537194	0.000119484
6	5.20296	0.0532746	0.0534489	0.00010707
6	5.26759	0.0537388	0.053876	0.000125842
6	5.33223	0.0534387	0.0538221	0.000155499
6	5.39686	0.0539201	0.0539494	9.42196e-05
6	5.46149	0.0542166	0.0539347	7.51266e-05
6	5.52612	0.0537536	0.0538502	8.55488e-05
6	5.59076	0.0537355	0.0541677	0.000126503
6	5.65539	0.0546144	0.0543717	8.97265e-05
6	5.72002	0.0546171	0.0543662	9.64807e-05
6	5.78466	0.0542786	0.0544329	0.00013604
6	5.84929	0.0546013	0.0545899	0.000121799
6	5.91392	0.0546681	0.0545822	0.000122825
6	5.97856	0.0547234	0.0546929	7.75801e-05
6	6.04319	0.0547922	0.0548079	9.72419e-05
6	6.10782	0.0553165	0.0549557	0.000112197
6	6.17246	0.0548607	0.0550437	8.03998e-05
6	6.23709	0.0548447	0.0549417	0.000100643
6	6.30172	0.0552565	0.0551169	0.000127621
6	6.36635	0.0555365	0.0552809	8.34433e-05
6	6.43099	0.0554583	0.0553328	4.65914e-05
7	0.0323165	0	0	0
7	0.0969496	0	0	0
7	0.161583	0	0	0
